TIME,DEPT,DMEA,ROP,RPM,SWOB,TQA,HKLD,ECD_ARC_RT
2009-07-06T21:52:08.000Z,,,,,,,,
2009-07-06T21:52:12.000Z,,,,,,,,
2009-07-06T21:52:17.000Z,,,,,,,,
2009-07-06T21:52:21.000Z,,,,,,,,
2009-07-06T21:52:26.000Z,,,,,,,,
2009-07-06T21:52:30.000Z,,,,,,,,
2009-07-06T21:52:35.000Z,,,,,,,,
2009-07-06T21:52:39.000Z,,,,,,,,
2009-07-06T21:52:44.000Z,,,,,,,,
2009-07-06T21:52:48.000Z,,,,,,,,
2009-07-06T21:52:53.000Z,,,,,,,,
2009-07-06T21:52:57.000Z,,,,,,,,
2009-07-06T21:53:02.000Z,,,,,,,,
2009-07-06T21:53:06.000Z,,,,,,,,
2009-07-06T21:53:11.000Z,,,,,,,,
2009-07-06T21:53:15.000Z,,,,,,,,
2009-07-06T21:53:20.000Z,,,,,,,,
2009-07-06T21:53:24.000Z,,,,,,,,
2009-07-06T21:53:29.000Z,,,,,,,,
2009-07-06T21:53:33.000Z,,,,,,,,
2009-07-06T21:53:38.000Z,,,,,,,,
2009-07-06T21:53:42.000Z,,,,,,,,
2009-07-06T21:53:47.000Z,,,,,,,,
2009-07-06T21:53:51.000Z,,,,,,,,
2009-07-06T21:53:56.000Z,,,,,,,,
2009-07-06T21:54:00.000Z,,,,,,,,
2009-07-06T21:54:05.000Z,,,,,,,,
2009-07-06T21:54:09.000Z,,,,,,,,
2009-07-06T21:54:14.000Z,,,,,,,,
2009-07-06T21:54:18.000Z,,,,,,,,
2009-07-06T21:54:23.000Z,,,,,,,,
2009-07-06T21:54:27.000Z,,,,,,,,
2009-07-06T21:54:32.000Z,,,,,,,,
2009-07-06T21:54:41.000Z,,,,,,,,
2009-07-06T21:54:45.000Z,,,,,,,,
2009-07-06T21:54:50.000Z,,,,,,,,
2009-07-06T21:54:54.000Z,,,,,,,,
2009-07-06T21:54:59.000Z,,,,,,,,
2009-07-06T21:55:08.000Z,,,,,,,,
2009-07-06T21:55:12.000Z,,,,,,,,
2009-07-06T21:55:17.000Z,,,,,,,,
2009-07-06T21:55:21.000Z,,,,,,,,
2009-07-06T21:55:26.000Z,,,,,,,,
2009-07-06T21:55:35.000Z,,,,,,,,
2009-07-06T21:55:39.000Z,,,,,,,,
2009-07-06T21:55:44.000Z,,,,,,,,
2009-07-06T21:55:48.000Z,,,,,,,,
2009-07-06T21:55:53.000Z,,,,,,,,
2009-07-06T21:55:57.000Z,,,,,,,,
2009-07-06T21:56:02.000Z,,,,,,,,
2009-07-06T21:56:06.000Z,,,,,,,,
2009-07-06T21:56:11.000Z,,,,,,,,
2009-07-06T21:56:15.000Z,,,,,,,,
2009-07-06T21:56:20.000Z,,,,,,,,
2009-07-06T21:56:24.000Z,,,,,,,,
2009-07-06T21:56:29.000Z,,,,,,,,
2009-07-06T21:56:33.000Z,,,,,,,,
2009-07-06T21:56:38.000Z,,,,,,,,
2009-07-06T21:56:42.000Z,,,,,,,,
2009-07-06T21:56:47.000Z,,,,,,,,
2009-07-06T21:56:51.000Z,,,,,,,,
2009-07-06T21:56:56.000Z,,,,,,,,
2009-07-06T21:57:00.000Z,,,,,,,,
2009-07-06T21:57:05.000Z,,,,,,,,
2009-07-06T21:57:09.000Z,,,,,,,,
2009-07-06T21:57:14.000Z,,,,,,,,
2009-07-06T21:57:18.000Z,,,,,,,,
2009-07-06T21:57:23.000Z,,,,,,,,
2009-07-06T21:57:27.000Z,,,,,,,,
2009-07-06T21:57:32.000Z,,,,,,,,
2009-07-06T21:57:36.000Z,,,,,,,,
2009-07-06T21:57:41.000Z,,,,,,,,
2009-07-06T21:57:45.000Z,,,,,,,,
2009-07-06T21:57:50.000Z,,,,,,,,
2009-07-06T21:57:54.000Z,,,,,,,,
2009-07-06T21:57:59.000Z,,,,,,,,
2009-07-06T21:58:03.000Z,,,,,,,,
2009-07-06T21:58:08.000Z,,,,,,,,
2009-07-06T21:58:12.000Z,,,,,,,,
2009-07-06T21:58:17.000Z,,,,,,,,
2009-07-06T21:58:21.000Z,,,,,,,,
2009-07-06T21:58:26.000Z,,,,,,,,
2009-07-06T21:58:35.000Z,,,,,,,,
2009-07-06T21:58:39.000Z,,,,,,,,
2009-07-06T21:58:44.000Z,,,,,,,,
2009-07-06T21:58:48.000Z,,,,,,,,
2009-07-06T21:58:53.000Z,,,,,,,,
2009-07-06T21:59:02.000Z,,,,,,,,
2009-07-06T21:59:06.000Z,,,,,,,,
2009-07-06T21:59:11.000Z,,,,,,,,
2009-07-06T21:59:15.000Z,,,,,,,,
2009-07-06T21:59:20.000Z,,,,,,,,
2009-07-06T21:59:24.000Z,,,,,,,,
2009-07-06T21:59:29.000Z,,,,,,,,
2009-07-06T21:59:33.000Z,,,,,,,,
2009-07-06T21:59:38.000Z,,,,,,,,
2009-07-06T21:59:42.000Z,,,,,,,,
2009-07-06T21:59:47.000Z,,,,,,,,
2009-07-06T21:59:51.000Z,,,,,,,,
2009-07-06T21:59:56.000Z,,,,,,,,
2009-07-06T22:00:05.000Z,,,,,,,,
2009-07-06T22:00:09.000Z,,,,,,,,
2009-07-06T22:00:14.000Z,,,,,,,,
2009-07-06T22:00:18.000Z,,,,,,,,
2009-07-06T22:00:23.000Z,,,,,,,,
2009-07-06T22:00:27.000Z,,,,,,,,
2009-07-06T22:00:32.000Z,,,,,,,,
2009-07-06T22:00:36.000Z,,,,,,,,
2009-07-06T22:00:41.000Z,,,,,,,,
2009-07-06T22:00:45.000Z,,,,,,,,
2009-07-06T22:00:50.000Z,,,,,,,,
2009-07-06T22:00:54.000Z,,,,,,,,
2009-07-06T22:00:59.000Z,,,,,,,,
2009-07-06T22:01:03.000Z,,,,,,,,
2009-07-06T22:01:08.000Z,,,,,,,,
2009-07-06T22:01:12.000Z,,,,,,,,
2009-07-06T22:01:17.000Z,,,,,,,,
2009-07-06T22:01:21.000Z,,,,,,,,
2009-07-06T22:01:26.000Z,,,,,,,,
2009-07-06T22:01:30.000Z,,,,,,,,
2009-07-06T22:01:35.000Z,,,,,,,,
2009-07-06T22:01:39.000Z,,,,,,,,
2009-07-06T22:01:44.000Z,,,,,,,,
2009-07-06T22:01:48.000Z,,,,,,,,
2009-07-06T22:01:53.000Z,,,,,,,,
2009-07-06T22:02:02.000Z,,,,,,,,
2009-07-06T22:02:06.000Z,,,,,,,,
2009-07-06T22:02:11.000Z,,,,,,,,
2009-07-06T22:02:15.000Z,,,,,,,,
2009-07-06T22:02:20.000Z,,,,,,,,
2009-07-06T22:02:29.000Z,,,,,,,,
2009-07-06T22:02:33.000Z,,,,,,,,
2009-07-06T22:02:38.000Z,,,,,,,,
2009-07-06T22:02:42.000Z,,,,,,,,
2009-07-06T22:02:47.000Z,,,,,,,,
2009-07-06T22:02:56.000Z,,,,,,,,
2009-07-06T22:03:00.000Z,,,,,,,,
2009-07-06T22:03:05.000Z,,,,,,,,
2009-07-06T22:03:09.000Z,,,,,,,,
2009-07-06T22:03:14.000Z,,,,,,,,
2009-07-06T22:03:18.000Z,,,,,,,,
2009-07-06T22:03:23.000Z,,,,,,,,
2009-07-06T22:03:27.000Z,,,,,,,,
2009-07-06T22:03:32.000Z,,,,,,,,
2009-07-06T22:03:36.000Z,,,,,,,,
2009-07-06T22:03:41.000Z,,,,,,,,
2009-07-06T22:03:45.000Z,,,,,,,,
2009-07-06T22:03:50.000Z,,,,,,,,
2009-07-06T22:03:54.000Z,,,,,,,,
2009-07-06T22:03:59.000Z,,,,,,,,
2009-07-06T22:04:03.000Z,,,,,,,,
2009-07-06T22:04:08.000Z,,,,,,,,
2009-07-06T22:04:12.000Z,,,,,,,,
2009-07-06T22:04:17.000Z,,,,,,,,
2009-07-06T22:04:21.000Z,,,,,,,,
2009-07-06T22:04:26.000Z,,,,,,,,
2009-07-06T22:04:30.000Z,,,,,,,,
2009-07-06T22:04:35.000Z,,,,,,,,
2009-07-06T22:04:39.000Z,,,,,,,,
2009-07-06T22:04:44.000Z,,,,,,,,
2009-07-06T22:04:48.000Z,,,,,,,,
2009-07-06T22:04:53.000Z,,,,,,,,
2009-07-06T22:04:57.000Z,,,,,,,,
2009-07-06T22:05:02.000Z,,,,,,,,
2009-07-06T22:05:06.000Z,,,,,,,,
2009-07-06T22:05:11.000Z,,,,,,,,
2009-07-06T22:05:15.000Z,,,,,,,,
2009-07-06T22:05:20.000Z,,,,,,,,
2009-07-06T22:05:24.000Z,,,,,,,,
2009-07-06T22:05:29.000Z,,,,,,,,
2009-07-06T22:05:33.000Z,,,,,,,,
2009-07-06T22:05:38.000Z,,,,,,,,
2009-07-06T22:05:42.000Z,,,,,,,,
2009-07-06T22:05:47.000Z,,,,,,,,
2009-07-06T22:05:56.000Z,,,,,,,,
2009-07-06T22:06:00.000Z,,,,,,,,
2009-07-06T22:06:05.000Z,,,,,,,,
2009-07-06T22:06:09.000Z,,,,,,,,
2009-07-06T22:06:14.000Z,,,,,,,,
2009-07-06T22:06:23.000Z,,,,,,,,
2009-07-06T22:06:27.000Z,,,,,,,,
2009-07-06T22:06:32.000Z,,,,,,,,
2009-07-06T22:06:36.000Z,,,,,,,,
2009-07-06T22:06:41.000Z,,,,,,,,
2009-07-06T22:06:50.000Z,,,,,,,,
2009-07-06T22:06:54.000Z,,,,,,,,
2009-07-06T22:06:59.000Z,,,,,,,,
2009-07-06T22:07:03.000Z,,,,,,,,
2009-07-06T22:07:08.000Z,,,,,,,,
2009-07-06T22:07:12.000Z,,,,,,,,
2009-07-06T22:07:17.000Z,,,,,,,,
2009-07-06T22:07:21.000Z,,,,,,,,
2009-07-06T22:07:26.000Z,,,,,,,,
2009-07-06T22:07:30.000Z,,,,,,,,
2009-07-06T22:07:35.000Z,,,,,,,,
2009-07-06T22:07:39.000Z,,,,,,,,
2009-07-06T22:07:44.000Z,,,,,,,,
2009-07-06T22:07:48.000Z,,,,,,,,
2009-07-06T22:07:53.000Z,,,,,,,,
2009-07-06T22:07:57.000Z,,,,,,,,
2009-07-06T22:08:02.000Z,,,,,,,,
2009-07-06T22:08:06.000Z,,,,,,,,
2009-07-06T22:08:11.000Z,,,,,,,,
2009-07-06T22:08:15.000Z,,,,,,,,
2009-07-06T22:08:20.000Z,,,,,,,,
2009-07-06T22:08:24.000Z,,,,,,,,
2009-07-06T22:08:29.000Z,,,,,,,,
2009-07-06T22:08:33.000Z,,,,,,,,
2009-07-06T22:08:38.000Z,,,,,,,,
2009-07-06T22:08:42.000Z,,,,,,,,
2009-07-06T22:08:47.000Z,,,,,,,,
2009-07-06T22:08:51.000Z,,,,,,,,
2009-07-06T22:08:56.000Z,,,,,,,,
2009-07-06T22:09:00.000Z,,,,,,,,
2009-07-06T22:09:05.000Z,,,,,,,,
2009-07-06T22:09:09.000Z,,,,,,,,
2009-07-06T22:09:14.000Z,,,,,,,,
2009-07-06T22:09:18.000Z,,,,,,,,
2009-07-06T22:09:23.000Z,,,,,,,,
2009-07-06T22:09:27.000Z,,,,,,,,
2009-07-06T22:09:32.000Z,,,,,,,,
2009-07-06T22:09:36.000Z,,,,,,,,
2009-07-06T22:09:41.000Z,,,,,,,,
2009-07-06T22:09:50.000Z,,,,,,,,
2009-07-06T22:09:54.000Z,,,,,,,,
2009-07-06T22:09:59.000Z,,,,,,,,
2009-07-06T22:10:03.000Z,,,,,,,,
2009-07-06T22:10:08.000Z,,,,,,,,
2009-07-06T22:10:17.000Z,,,,,,,,
2009-07-06T22:10:21.000Z,,,,,,,,
2009-07-06T22:10:26.000Z,,,,,,,,
2009-07-06T22:10:30.000Z,,,,,,,,
2009-07-06T22:10:35.000Z,,,,,,,,
2009-07-06T22:10:39.000Z,,,,,,,,
2009-07-06T22:10:44.000Z,,,,,,,,
2009-07-06T22:10:48.000Z,,,,,,,,
2009-07-06T22:10:53.000Z,,,,,,,,
2009-07-06T22:10:57.000Z,,,,,,,,
2009-07-06T22:11:02.000Z,,,,,,,,
2009-07-06T22:11:06.000Z,,,,,,,,
2009-07-06T22:11:11.000Z,,,,,,,,
2009-07-06T22:11:15.000Z,,,,,,,,
2009-07-06T22:11:20.000Z,,,,,,,,
2009-07-06T22:11:24.000Z,,,,,,,,
2009-07-06T22:11:29.000Z,,,,,,,,
2009-07-06T22:11:33.000Z,,,,,,,,
2009-07-06T22:11:38.000Z,,,,,,,,
2009-07-06T22:11:42.000Z,,,,,,,,
2009-07-06T22:11:47.000Z,,,,,,,,
2009-07-06T22:11:51.000Z,,,,,,,,
2009-07-06T22:11:56.000Z,,,,,,,,
2009-07-06T22:12:00.000Z,,,,,,,,
2009-07-06T22:12:05.000Z,,,,,,,,
2009-07-06T22:12:09.000Z,,,,,,,,
2009-07-06T22:12:14.000Z,,,,,,,,
2009-07-06T22:12:18.000Z,,,,,,,,
2009-07-06T22:12:23.000Z,,,,,,,,
2009-07-06T22:12:27.000Z,,,,,,,,
2009-07-06T22:12:32.000Z,,,,,,,,
2009-07-06T22:12:36.000Z,,,,,,,,
2009-07-06T22:12:41.000Z,,,,,,,,
2009-07-06T22:12:45.000Z,,,,,,,,
2009-07-06T22:12:50.000Z,,,,,,,,
2009-07-06T22:12:54.000Z,,,,,,,,
2009-07-06T22:12:59.000Z,,,,,,,,
2009-07-06T22:13:03.000Z,,,,,,,,
2009-07-06T22:13:08.000Z,,,,,,,,
2009-07-06T22:13:17.000Z,,,,,,,,
2009-07-06T22:13:21.000Z,,,,,,,,
2009-07-06T22:13:26.000Z,,,,,,,,
2009-07-06T22:13:30.000Z,,,,,,,,
2009-07-06T22:13:35.000Z,,,,,,,,
2009-07-06T22:13:44.000Z,,,,,,,,
2009-07-06T22:13:48.000Z,,,,,,,,
2009-07-06T22:13:53.000Z,,,,,,,,
2009-07-06T22:13:57.000Z,,,,,,,,
2009-07-06T22:14:02.000Z,,,,,,,,
2009-07-06T22:14:11.000Z,,,,,,,,
2009-07-06T22:14:15.000Z,,,,,,,,
2009-07-06T22:14:20.000Z,,,,,,,,
2009-07-06T22:14:24.000Z,,,,,,,,
2009-07-06T22:14:29.000Z,,,,,,,,
2009-07-06T22:14:33.000Z,,,,,,,,
2009-07-06T22:14:38.000Z,,,,,,,,
2009-07-06T22:14:42.000Z,,,,,,,,
2009-07-06T22:14:47.000Z,,,,,,,,
2009-07-06T22:14:51.000Z,,,,,,,,
2009-07-06T22:14:56.000Z,,,,,,,,
2009-07-06T22:15:00.000Z,,,,,,,,
2009-07-06T22:15:05.000Z,,,,,,,,
2009-07-06T22:15:09.000Z,,,,,,,,
2009-07-06T22:15:14.000Z,,,,,,,,
2009-07-06T22:15:18.000Z,,,,,,,,
2009-07-06T22:15:23.000Z,,,,,,,,
2009-07-06T22:15:27.000Z,,,,,,,,
2009-07-06T22:15:32.000Z,,,,,,,,
2009-07-06T22:15:36.000Z,,,,,,,,
2009-07-06T22:15:41.000Z,,,,,,,,
2009-07-06T22:15:45.000Z,,,,,,,,
2009-07-06T22:15:50.000Z,,,,,,,,
2009-07-06T22:15:54.000Z,,,,,,,,
2009-07-06T22:15:59.000Z,,,,,,,,
2009-07-06T22:16:03.000Z,,,,,,,,
2009-07-06T22:16:08.000Z,,,,,,,,
2009-07-06T22:16:12.000Z,,,,,,,,
2009-07-06T22:16:17.000Z,,,,,,,,
2009-07-06T22:16:21.000Z,,,,,,,,
2009-07-06T22:16:26.000Z,,,,,,,,
2009-07-06T22:16:30.000Z,,,,,,,,
2009-07-06T22:16:35.000Z,,,,,,,,
2009-07-06T22:16:39.000Z,,,,,,,,
2009-07-06T22:16:44.000Z,,,,,,,,
2009-07-06T22:16:48.000Z,,,,,,,,
2009-07-06T22:16:53.000Z,,,,,,,,
2009-07-06T22:16:57.000Z,,,,,,,,
2009-07-06T22:17:02.000Z,,,,,,,,
2009-07-06T22:17:11.000Z,,,,,,,,
2009-07-06T22:17:15.000Z,,,,,,,,
2009-07-06T22:17:20.000Z,,,,,,,,
2009-07-06T22:17:24.000Z,,,,,,,,
2009-07-06T22:17:29.000Z,,,,,,,,
2009-07-06T22:17:38.000Z,,,,,,,,
2009-07-06T22:17:42.000Z,,,,,,,,
2009-07-06T22:17:47.000Z,,,,,,,,
2009-07-06T22:17:51.000Z,,,,,,,,
2009-07-06T22:17:56.000Z,,,,,,,,
2009-07-06T22:18:05.000Z,,,,,,,,
2009-07-06T22:18:09.000Z,,,,,,,,
2009-07-06T22:18:14.000Z,,,,,,,,
2009-07-06T22:18:18.000Z,,,,,,,,
2009-07-06T22:18:23.000Z,,,,,,,,
2009-07-06T22:18:27.000Z,,,,,,,,
2009-07-06T22:18:32.000Z,,,,,,,,
2009-07-06T22:18:36.000Z,,,,,,,,
2009-07-06T22:18:41.000Z,,,,,,,,
2009-07-06T22:18:45.000Z,,,,,,,,
2009-07-06T22:18:50.000Z,,,,,,,,
2009-07-06T22:18:54.000Z,,,,,,,,
2009-07-06T22:18:59.000Z,,,,,,,,
2009-07-06T22:19:03.000Z,,,,,,,,
2009-07-06T22:19:08.000Z,,,,,,,,
2009-07-06T22:19:12.000Z,,,,,,,,
2009-07-06T22:19:17.000Z,,,,,,,,
2009-07-06T22:19:21.000Z,,,,,,,,
2009-07-06T22:19:26.000Z,,,,,,,,
2009-07-06T22:19:30.000Z,,,,,,,,
2009-07-06T22:19:35.000Z,,,,,,,,
2009-07-06T22:19:39.000Z,,,,,,,,
2009-07-06T22:19:44.000Z,,,,,,,,
2009-07-06T22:19:48.000Z,,,,,,,,
2009-07-06T22:19:53.000Z,,,,,,,,
2009-07-06T22:19:57.000Z,,,,,,,,
2009-07-06T22:20:02.000Z,,,,,,,,
2009-07-06T22:20:06.000Z,,,,,,,,
2009-07-06T22:20:11.000Z,,,,,,,,
2009-07-06T22:20:15.000Z,,,,,,,,
2009-07-06T22:20:20.000Z,,,,,,,,
2009-07-06T22:20:24.000Z,,,,,,,,
2009-07-06T22:20:29.000Z,,,,,,,,
2009-07-06T22:20:33.000Z,,,,,,,,
2009-07-06T22:20:38.000Z,,,,,,,,
2009-07-06T22:20:42.000Z,,,,,,,,
2009-07-06T22:20:47.000Z,,,,,,,,
2009-07-06T22:20:51.000Z,,,,,,,,
2009-07-06T22:20:56.000Z,,,,,,,,
2009-07-06T22:21:05.000Z,,,,,,,,
2009-07-06T22:21:09.000Z,,,,,,,,
2009-07-06T22:21:14.000Z,,,,,,,,
2009-07-06T22:21:18.000Z,,,,,,,,
2009-07-06T22:21:23.000Z,,,,,,,,
2009-07-06T22:21:32.000Z,,,,,,,,
2009-07-06T22:21:36.000Z,,,,,,,,
2009-07-06T22:21:41.000Z,,,,,,,,
2009-07-06T22:21:45.000Z,,,,,,,,
2009-07-06T22:21:50.000Z,,,,,,,,
2009-07-06T22:21:54.000Z,,,,,,,,
2009-07-06T22:21:59.000Z,,,,,,,,
2009-07-06T22:22:03.000Z,,,,,,,,
2009-07-06T22:22:08.000Z,,,,,,,,
2009-07-06T22:22:12.000Z,,,,,,,,
2009-07-06T22:22:17.000Z,,,,,,,,
2009-07-06T22:22:21.000Z,,,,,,,,
2009-07-06T22:22:26.000Z,,,,,,,,
2009-07-06T22:22:30.000Z,,,,,,,,
2009-07-06T22:22:35.000Z,,,,,,,,
2009-07-06T22:22:39.000Z,,,,,,,,
2009-07-06T22:22:44.000Z,,,,,,,,
2009-07-06T22:22:48.000Z,,,,,,,,
2009-07-06T22:22:53.000Z,,,,,,,,
2009-07-06T22:22:57.000Z,,,,,,,,
2009-07-06T22:23:02.000Z,,,,,,,,
2009-07-06T22:23:06.000Z,,,,,,,,
2009-07-06T22:23:11.000Z,,,,,,,,
2009-07-06T22:23:15.000Z,,,,,,,,
2009-07-06T22:23:20.000Z,,,,,,,,
2009-07-06T22:23:24.000Z,,,,,,,,
2009-07-06T22:23:29.000Z,,,,,,,,
2009-07-06T22:23:33.000Z,,,,,,,,
2009-07-06T22:23:38.000Z,,,,,,,,
2009-07-06T22:23:42.000Z,,,,,,,,
2009-07-06T22:23:47.000Z,,,,,,,,
2009-07-06T22:23:51.000Z,,,,,,,,
2009-07-06T22:23:56.000Z,,,,,,,,
2009-07-06T22:24:00.000Z,,,,,,,,
2009-07-06T22:24:05.000Z,,,,,,,,
2009-07-06T22:24:09.000Z,,,,,,,,
2009-07-06T22:24:14.000Z,,,,,,,,
2009-07-06T22:24:18.000Z,,,,,,,,
2009-07-06T22:24:23.000Z,,,,,,,,
2009-07-06T22:24:32.000Z,,,,,,,,
2009-07-06T22:24:36.000Z,,,,,,,,
2009-07-06T22:24:41.000Z,,,,,,,,
2009-07-06T22:24:45.000Z,,,,,,,,
2009-07-06T22:24:50.000Z,,,,,,,,
2009-07-06T22:24:59.000Z,,,,,,,,
2009-07-06T22:25:03.000Z,,,,,,,,
2009-07-06T22:25:08.000Z,,,,,,,,
2009-07-06T22:25:12.000Z,,,,,,,,
2009-07-06T22:25:17.000Z,,,,,,,,
2009-07-06T22:25:26.000Z,,,,,,,,
2009-07-06T22:25:30.000Z,,,,,,,,
2009-07-06T22:25:35.000Z,,,,,,,,
2009-07-06T22:25:39.000Z,,,,,,,,
2009-07-06T22:25:44.000Z,,,,,,,,
2009-07-06T22:25:48.000Z,,,,,,,,
2009-07-06T22:25:53.000Z,,,,,,,,
2009-07-06T22:25:57.000Z,,,,,,,,
2009-07-06T22:26:02.000Z,,,,,,,,
2009-07-06T22:26:06.000Z,,,,,,,,
2009-07-06T22:26:11.000Z,,,,,,,,
2009-07-06T22:26:15.000Z,,,,,,,,
2009-07-06T22:26:20.000Z,,,,,,,,
2009-07-06T22:26:24.000Z,,,,,,,,
2009-07-06T22:26:29.000Z,,,,,,,,
2009-07-06T22:26:33.000Z,,,,,,,,
2009-07-06T22:26:38.000Z,,,,,,,,
2009-07-06T22:26:42.000Z,,,,,,,,
2009-07-06T22:26:47.000Z,,,,,,,,
2009-07-06T22:26:51.000Z,,,,,,,,
2009-07-06T22:26:56.000Z,,,,,,,,
2009-07-06T22:27:00.000Z,,,,,,,,
2009-07-06T22:27:05.000Z,,,,,,,,
2009-07-06T22:27:09.000Z,,,,,,,,
2009-07-06T22:27:14.000Z,,,,,,,,
2009-07-06T22:27:18.000Z,,,,,,,,
2009-07-06T22:27:23.000Z,,,,,,,,
2009-07-06T22:27:27.000Z,,,,,,,,
2009-07-06T22:27:32.000Z,,,,,,,,
2009-07-06T22:27:36.000Z,,,,,,,,
2009-07-06T22:27:41.000Z,,,,,,,,
2009-07-06T22:27:45.000Z,,,,,,,,
2009-07-06T22:27:50.000Z,,,,,,,,
2009-07-06T22:27:54.000Z,,,,,,,,
2009-07-06T22:27:59.000Z,,,,,,,,
2009-07-06T22:28:03.000Z,,,,,,,,
2009-07-06T22:28:08.000Z,,,,,,,,
2009-07-06T22:28:12.000Z,,,,,,,,
2009-07-06T22:28:17.000Z,,,,,,,,
2009-07-06T22:28:26.000Z,,,,,,,,
2009-07-06T22:28:30.000Z,,,,,,,,
2009-07-06T22:28:35.000Z,,,,,,,,
2009-07-06T22:28:39.000Z,,,,,,,,
2009-07-06T22:28:44.000Z,,,,,,,,
2009-07-06T22:28:53.000Z,,,,,,,,
2009-07-06T22:28:57.000Z,,,,,,,,
2009-07-06T22:29:02.000Z,,,,,,,,
2009-07-06T22:29:06.000Z,,,,,,,,
2009-07-06T22:29:11.000Z,,,,,,,,
2009-07-06T22:29:20.000Z,,,,,,,,
2009-07-06T22:29:24.000Z,,,,,,,,
2009-07-06T22:29:29.000Z,,,,,,,,
2009-07-06T22:29:33.000Z,,,,,,,,
2009-07-06T22:29:38.000Z,,,,,,,,
2009-07-06T22:29:42.000Z,,,,,,,,
2009-07-06T22:29:47.000Z,,,,,,,,
2009-07-06T22:29:51.000Z,,,,,,,,
2009-07-06T22:29:56.000Z,,,,,,,,
2009-07-06T22:30:00.000Z,,,,,,,,
2009-07-06T22:30:05.000Z,,,,,,,,
2009-07-06T22:30:09.000Z,,,,,,,,
2009-07-06T22:30:14.000Z,,,,,,,,
2009-07-06T22:30:18.000Z,,,,,,,,
2009-07-06T22:30:23.000Z,,,,,,,,
2009-07-06T22:30:27.000Z,,,,,,,,
2009-07-06T22:30:32.000Z,,,,,,,,
2009-07-06T22:30:36.000Z,,,,,,,,
2009-07-06T22:30:41.000Z,,,,,,,,
2009-07-06T22:30:45.000Z,,,,,,,,
2009-07-06T22:30:50.000Z,,,,,,,,
2009-07-06T22:30:54.000Z,,,,,,,,
2009-07-06T22:30:59.000Z,,,,,,,,
2009-07-06T22:31:03.000Z,,,,,,,,
2009-07-06T22:31:08.000Z,,,,,,,,
2009-07-06T22:31:12.000Z,,,,,,,,
2009-07-06T22:31:17.000Z,,,,,,,,
2009-07-06T22:31:21.000Z,,,,,,,,
2009-07-06T22:31:26.000Z,,,,,,,,
2009-07-06T22:31:30.000Z,,,,,,,,
2009-07-06T22:31:35.000Z,,,,,,,,
2009-07-06T22:31:39.000Z,,,,,,,,
2009-07-06T22:31:44.000Z,,,,,,,,
2009-07-06T22:31:48.000Z,,,,,,,,
2009-07-06T22:31:53.000Z,,,,,,,,
2009-07-06T22:31:57.000Z,,,,,,,,
2009-07-06T22:32:02.000Z,,,,,,,,
2009-07-06T22:32:06.000Z,,,,,,,,
2009-07-06T22:32:11.000Z,,,,,,,,
2009-07-06T22:32:20.000Z,,,,,,,,
2009-07-06T22:32:24.000Z,,,,,,,,
2009-07-06T22:32:29.000Z,,,,,,,,
2009-07-06T22:32:33.000Z,,,,,,,,
2009-07-06T22:32:38.000Z,,,,,,,,
2009-07-06T22:32:47.000Z,,,,,,,,
2009-07-06T22:32:51.000Z,,,,,,,,
2009-07-06T22:32:56.000Z,,,,,,,,
2009-07-06T22:33:00.000Z,,,,,,,,
2009-07-06T22:33:05.000Z,,,,,,,,
2009-07-06T22:33:09.000Z,,,,,,,,
2009-07-06T22:33:14.000Z,,,,,,,,
2009-07-06T22:33:18.000Z,,,,,,,,
2009-07-06T22:33:23.000Z,,,,,,,,
2009-07-06T22:33:27.000Z,,,,,,,,
2009-07-06T22:33:32.000Z,,,,,,,,
2009-07-06T22:33:36.000Z,,,,,,,,
2009-07-06T22:33:41.000Z,,,,,,,,
2009-07-06T22:33:45.000Z,,,,,,,,
2009-07-06T22:33:50.000Z,,,,,,,,
2009-07-06T22:33:54.000Z,,,,,,,,
2009-07-06T22:33:59.000Z,,,,,,,,
2009-07-06T22:34:03.000Z,,,,,,,,
2009-07-06T22:34:08.000Z,,,,,,,,
2009-07-06T22:34:12.000Z,,,,,,,,
2009-07-06T22:34:17.000Z,,,,,,,,
2009-07-06T22:34:21.000Z,,,,,,,,
2009-07-06T22:34:26.000Z,,,,,,,,
2009-07-06T22:34:30.000Z,,,,,,,,
2009-07-06T22:34:35.000Z,,,,,,,,
2009-07-06T22:34:39.000Z,,,,,,,,
2009-07-06T22:34:44.000Z,,,,,,,,
2009-07-06T22:34:48.000Z,,,,,,,,
2009-07-06T22:34:53.000Z,,,,,,,,
2009-07-06T22:34:57.000Z,,,,,,,,
2009-07-06T22:35:02.000Z,,,,,,,,
2009-07-06T22:35:06.000Z,,,,,,,,
2009-07-06T22:35:11.000Z,,,,,,,,
2009-07-06T22:35:15.000Z,,,,,,,,
2009-07-06T22:35:20.000Z,,,,,,,,
2009-07-06T22:35:24.000Z,,,,,,,,
2009-07-06T22:35:29.000Z,,,,,,,,
2009-07-06T22:35:33.000Z,,,,,,,,
2009-07-06T22:35:38.000Z,,,,,,,,
2009-07-06T22:35:47.000Z,,,,,,,,
2009-07-06T22:35:51.000Z,,,,,,,,
2009-07-06T22:35:56.000Z,,,,,,,,
2009-07-06T22:36:00.000Z,,,,,,,,
2009-07-06T22:36:05.000Z,,,,,,,,
2009-07-06T22:36:14.000Z,,,,,,,,
2009-07-06T22:36:18.000Z,,,,,,,,
