DEPTH,PHIF,SW,VSH,KLOGH
3837.1272,0.196118,0.2465,0.139961,203.8423
3837.2796,0.179636,0.2811,0.156951,105.8087
3837.432,0.171537,0.3067,0.147505,110.8545
3837.5844,0.183822,0.2955,0.189786,57.8764
3837.7368,0.157631,0.3138,0.164893,59.8421
3837.8892,0.182161,0.261,0.128398,200.3104
3838.0416,0.160302,0.2819,0.12334,148.7157
3838.194,0.170925,0.2713,0.099573,295.9705
3838.3464,0.182053,0.2648,0.12165,229.9149
3838.4988,0.133496,0.3383,0.114369,109.3076
3838.6512,0.13494,0.3395,0.121534,96.7639
3838.8036,0.119522,0.3497,0.12668,0.1
3838.956,0.114678,0.3313,0.115981,0.1
3839.1084,0.120396,0.304,0.101398,0.1
3839.2608,0.121462,0.3093,0.08801,0.1
3839.4132,0.148218,0.2731,0.073728,332.8044
3839.5656,0.1446,0.2782,0.097165,191.5656
3839.718,0.17352,0.2488,0.103845,284.1543
3839.8704,0.188306,0.2354,0.117845,279.1561
3840.0228,0.196102,0.2202,0.110922,371.9781
3840.1752,0.189607,0.2135,0.115796,298.3235
3840.3276,0.176864,0.2111,0.066932,649.4176
3840.48,0.181496,0.1991,0.07266,628.0948
3840.6324,0.166373,0.2173,0.046039,825.3406
3840.7848,0.171456,0.2203,0.087408,384.5733
3840.9372,0.163614,0.2276,0.076252,419.4082
3841.0896,0.15892,0.2217,0.064175,494.0696
3841.242,0.169146,0.2064,0.070777,520.2087
3841.3944,0.218826,0.1667,0.066796,1410.7262
3841.5468,0.228547,0.1608,0.068136,1641.1775
3841.6992,0.204208,0.1794,0.049893,1529.7587
3841.8516,0.185888,0.2065,0.05866,910.2477
3842.004,0.194297,0.2198,0.071845,808.6718
3842.1564,0.188231,0.2416,0.131417,210.4231
3842.3088,0.202631,0.24,0.141427,222.9481
3842.4612,0.2255,0.2304,0.142602,331.5728
3842.6136,0.232215,0.2331,0.164786,236.9439
3842.766,0.176014,0.288,0.127757,181.2574
3842.9184,0.154921,0.3281,0.149583,78.1858
3843.0708,0.167156,0.3275,0.137233,126.5167
3843.2232,0.174702,0.3313,0.155136,100.3204
3843.3756,0.145753,0.394,0.149286,0.1
3843.528,0.092561,0.5733,0.183748,0.1
3843.6804,0.152222,0.4006,0.146388,0.1
3843.8328,0.194914,0.3202,0.191447,0.1
3843.9852,0.208145,0.2852,0.214825,53.918
3844.1376,0.216361,0.2634,0.181728,124.5478
3844.29,0.251098,0.2269,0.189184,202.3596
3844.4424,0.238519,0.2277,0.176243,209.8801
3844.5948,0.238236,0.2228,0.197476,134.4648
3844.7472,0.258264,0.2067,0.192359,216.2134
3844.8996,0.238841,0.2132,0.203485,120.049
3845.052,0.236076,0.2082,0.192379,143.616
3845.2044,0.239876,0.2042,0.17932,201.8933
3845.3568,0.234992,0.21,0.203748,111.2266
3845.5092,0.228441,0.2131,0.230262,56.9076
3845.6616,0.219707,0.2145,0.219515,60.5371
3845.814,0.240355,0.2005,0.203786,122.6779
3845.9664,0.236627,0.208,0.187942,159.0529
3846.1188,0.25402,0.2026,0.203893,157.4409
3846.2712,0.243364,0.211,0.236107,66.3672
3846.4236,0.238571,0.2116,0.23467,62.5944
3846.576,0.248456,0.2004,0.220058,101.6537
3846.7284,0.237453,0.2031,0.20132,122.3885
3846.8808,0.242962,0.1989,0.187573,180.1125
3847.0332,0.228953,0.2092,0.182631,154.1507
3847.1856,0.242474,0.2007,0.224699,82.6984
3847.338,0.167758,0.2599,0.249786,12.416
3847.4904,0.122306,0.3224,0.25765,0.1
3847.6428,0.096958,0.3763,0.238786,0.1
3847.7952,0.101552,0.3526,0.204728,0.1
3847.9476,0.040034,0.7029,0.218825,0.1
3848.1,0.031447,0.8597,0.184165,0.1
3848.2524,0.03715,0.7521,0.202573,0.1
3848.4048,0.052296,0.5853,0.169592,0.1
3848.5572,0.134231,0.2868,0.190117,0.1
3848.7096,0.174556,0.23,0.206194,34.7295
3848.862,0.202387,0.2062,0.183534,92.7441
3849.0144,0.22283,0.1948,0.207621,82.0446
3849.1668,0.230372,0.1927,0.243757,44.582
3849.3192,0.237366,0.188,0.191971,148.318
3849.4716,0.252462,0.1778,0.250942,57.7055
3849.624,0.238548,0.1913,0.189718,158.8255
3849.7764,0.191781,0.2397,0.240592,23.3841
3849.9288,0.167854,0.2749,0.206456,30.5297
3850.0812,0.063378,0.5594,0.215612,0.1
3850.2336,0.034145,0.8519,0.213466,0.1
3850.386,0.101826,0.3681,0.196777,0.1
3850.5384,0.176797,0.2445,0.246903,15.5685
3850.6908,0.216003,0.2146,0.254505,27.3828
3850.8432,0.234511,0.2059,0.23832,53.8524
3850.9956,0.243264,0.204,0.237136,64.8464
3851.148,0.239447,0.2107,0.221942,82.8129
3851.3004,0.216308,0.2331,0.253553,28.0854
3851.4528,0.219447,0.2355,0.24035,39.1227
3851.6052,0.231885,0.2242,0.286553,18.8841
3851.7576,0.232933,0.2135,0.23466,56.4312
3851.91,0.228666,0.2021,0.246883,40.4925
3852.0624,0.220034,0.1963,0.281233,16.9502
3852.2148,0.187157,0.2145,0.274709,10.5895
3852.3672,0.19618,0.2037,0.212845,45.0649
3852.5196,0.199447,0.1968,0.210738,49.9957
3852.672,0.21666,0.1802,0.226922,49.0884
3852.8244,0.222536,0.1817,0.217835,66.0345
3852.9768,0.223033,0.207,0.206107,84.978
3853.1292,0.201668,0.2695,0.247951,24.0871
3853.2816,0.190315,0.3384,0.258971,15.5518
3853.434,0.169811,0.4111,0.29032,5.5667
3853.5864,0.170268,0.4204,0.263835,9.7192
3853.7388,0.160352,0.4165,0.266922,0.1
3853.8912,0.103758,0.5203,0.262883,0.1
3854.0436,0.07446,0.5847,0.225272,0.1
3854.196,0.006551,1.0,0.203476,0.1
3854.3484,0.007847,1.0,0.18332,0.1
3854.5008,0.001587,1.0,0.213123,0.1
3854.6532,0.0,1.0,0.232408,0.1
3854.8056,0.0,1.0,0.305854,0.1
3854.958,0.074036,0.5505,0.431019,0.1
3855.1104,0.148396,0.3283,0.481922,10.5
3855.2628,0.183143,0.2802,0.429981,12.1
3855.4152,0.134248,0.3462,0.422029,4.0
3855.5676,0.07208,0.554,0.360971,0.1
3855.72,0.039916,0.8226,0.336641,0.1
3855.8724,0.0,1.0,0.246544,0.1
3856.0248,0.0,1.0,0.231825,0.1
3856.1772,0.066622,0.5027,0.198505,0.1
3856.3296,0.082661,0.4268,0.263097,0.1
3856.482,0.141884,0.2977,0.255825,6.8021
3856.6344,0.175018,0.2596,0.270592,9.2218
3856.7868,0.181596,0.2507,0.244437,17.8993
3856.9392,0.204235,0.2258,0.275621,14.2327
3857.0916,0.21685,0.2066,0.255961,26.9867
3857.244,0.205429,0.2095,0.257097,21.3579
3857.3964,0.208317,0.2108,0.227097,41.9432
3857.5488,0.210766,0.2172,0.242835,31.6676
3857.7012,0.193582,0.2339,0.189922,69.08
3857.8536,0.198359,0.216,0.196058,66.4277
3858.006,0.183303,0.2028,0.201922,44.5782
3858.1584,0.185397,0.1871,0.176806,77.9693
3858.3108,0.181098,0.2001,0.202117,42.632
3858.4632,0.176235,0.2275,0.169379,76.8202
3858.6156,0.174063,0.2476,0.180728,58.3374
3858.768,0.18601,0.2326,0.161485,108.3208
3858.9204,0.168157,0.2238,0.151544,95.7997
3859.0728,0.165955,0.1921,0.130951,140.9526
3859.2252,0.160023,0.1813,0.149204,86.5671
3859.3776,0.163769,0.1937,0.160806,72.9288
3859.53,0.187197,0.1973,0.195757,54.4206
3859.6824,0.18322,0.2045,0.228573,25.6215
3859.8348,0.21845,0.1576,0.200699,87.3584
3859.9872,0.227065,0.1237,0.12533,488.146
3860.1396,0.22283,0.1028,0.081194,1126.9084
3860.292,0.214436,0.0936,0.059049,1527.7572
3860.4444,0.206584,0.09,0.041942,1884.4911
3860.5968,0.212228,0.0874,0.045689,1934.7318
3860.7492,0.213135,0.0918,0.041411,3481.5356
3860.9016,0.213034,0.1014,0.037133,4454.3374
3861.054,0.210762,0.1115,0.032854,2457.0132
3861.2064,0.206844,0.1155,0.03234,2310.4255
3861.3588,0.224581,0.1072,0.050097,2217.0583
3861.5112,0.220089,0.108,0.058738,1706.3752
3861.6636,0.222246,0.109,0.062282,4006.5486
3861.816,0.22776,0.107,0.065825,1696.8744
3861.9684,0.241407,0.0992,0.051835,2915.7112
3862.1208,0.233157,0.098,0.034175,3611.4653
3862.2732,0.240162,0.0952,0.031816,4314.7871
3862.4256,0.237001,0.0967,0.029631,4259.2036
3862.578,0.234089,0.098,0.021621,4765.6528
3862.7304,0.240254,0.0973,0.058709,2475.4341
3862.8828,0.241114,0.099,0.036631,3974.0583
3863.0352,0.240342,0.1009,0.070427,1944.8802
3863.1876,0.237302,0.1015,0.045728,3068.0698
3863.34,0.239192,0.1,0.049505,2937.5789
3863.4924,0.234834,0.0997,0.045602,2939.3523
3863.6448,0.234598,0.0973,0.039544,3318.0835
3863.7972,0.231487,0.0951,0.026078,4141.8857
3863.9496,0.227673,0.0941,0.024806,3963.9531
3864.102,0.226914,0.0932,0.025155,4823.6162
3864.2544,0.223712,0.0934,0.025505,4561.9292
3864.4068,0.232444,0.0898,0.025854,4235.1196
3864.5592,0.222737,0.0917,0.037971,2755.2317
3864.7116,0.228683,0.0892,0.052777,2261.9092
3864.864,0.230128,0.0881,0.029767,3742.1567
3865.0164,0.235021,0.0867,0.032466,3872.3674
3865.1688,0.236407,0.0854,0.031822,6618.1704
3865.3212,0.235747,0.0839,0.031178,7269.541
3865.4736,0.245915,0.0797,0.030534,4926.2007
3865.626,0.229514,0.0825,0.028991,3757.4146
3865.7784,0.230273,0.0823,0.02168,4436.8096
3865.9308,0.229836,0.0837,0.022828,5330.3867
3866.0832,0.235656,0.0837,0.023977,5598.3794
3866.2356,0.240161,0.0826,0.025126,4956.2534
3866.388,0.246395,0.0803,0.03867,4198.8545
3866.5404,0.242403,0.0828,0.037971,3958.092
3866.6928,0.236763,0.0891,0.060233,2249.0703
3866.8452,0.231898,0.095,0.05032,2525.2227
3866.9976,0.220793,0.0992,0.053456,1928.5654
3867.15,0.241549,0.0907,0.106437,942.8857
3867.3024,0.216887,0.0934,0.068476,1314.6736
3867.4548,0.234732,0.0843,0.080417,1425.9232
3867.6072,0.215465,0.09,0.072301,1183.0651
3867.7596,0.215562,0.0972,0.048971,1922.0035
3867.912,0.216386,0.1071,0.044233,2152.7478
3868.0644,0.209014,0.1163,0.044767,1858.7041
3868.2168,0.224412,0.1106,0.04299,2560.8533
3868.3692,0.236557,0.1011,0.033184,3924.5835
3868.5216,0.230377,0.0939,0.05833,2079.9224
3868.674,0.218432,0.0885,0.049107,2020.6825
3868.8264,0.221135,0.0812,0.037379,2708.1709
3868.9788,0.233296,0.0744,0.029408,3996.6553
3869.1312,0.229503,0.0754,0.034078,4802.3081
3869.2836,0.2254,0.0808,0.038748,2847.5312
3869.436,0.22807,0.0854,0.038041,5757.7549
3869.5884,0.24152,0.0848,0.037334,7155.7695
3869.7408,0.230816,0.0881,0.036627,4757.353
3869.8932,0.228096,0.0894,0.03592,4822.8198
3870.0456,0.230151,0.0912,0.035214,6224.6147
3870.198,0.238475,0.091,0.034507,7747.9761
3870.3504,0.237135,0.0895,0.0338,7899.6289
3870.5028,0.234451,0.0859,0.033093,6392.9556
3870.6552,0.22199,0.0862,0.032386,5121.8271
3870.8076,0.202943,0.0928,0.03168,2179.8635
3870.96,0.232005,0.0888,0.031296,5000.5879
3871.1124,0.230238,0.0947,0.030913,3661.7478
3871.2648,0.225932,0.0999,0.040524,2771.657
3871.4172,0.227657,0.102,0.039211,4447.0513
3871.5696,0.236804,0.1012,0.037897,6339.7061
3871.722,0.252843,0.0974,0.036584,7776.8779
3871.8744,0.23868,0.1011,0.03527,5683.3696
3872.0268,0.236579,0.1012,0.033957,5616.9966
3872.1792,0.240157,0.0994,0.032644,6723.3794
3872.3316,0.233441,0.0994,0.03133,3850.8245
3872.484,0.231766,0.0963,0.029542,4741.9805
3872.6364,0.230379,0.0928,0.027754,6801.9873
3872.7888,0.207137,0.0979,0.025966,3297.3401
3872.9412,0.213954,0.0971,0.024178,3810.6458
3873.0936,0.217516,0.1005,0.02239,4240.4038
3873.246,0.210934,0.1066,0.020602,3177.2886
3873.3984,0.223206,0.1028,0.047553,2278.5803
3873.5508,0.219262,0.1034,0.046884,2148.5483
3873.7032,0.217656,0.1044,0.05299,1837.9734
3873.8556,0.217052,0.1065,0.069777,1283.5966
3874.008,0.203086,0.1135,0.07199,947.9349
3874.1604,0.204817,0.1123,0.060146,1250.9182
3874.3128,0.204657,0.114,0.095689,597.1094
3874.4652,0.199413,0.1264,0.09535,545.957
3874.6176,0.211137,0.136,0.09899,628.3233
3874.77,0.231379,0.1409,0.157311,272.4205
3874.9224,0.213704,0.1607,0.149204,232.7025
3875.0748,0.187305,0.1926,0.144117,158.9987
3875.2272,0.173009,0.2252,0.211777,30.0665
3875.3796,0.163282,0.2568,0.197971,33.4591
3875.532,0.16109,0.2795,0.269602,7.2828
3875.6844,0.15913,0.2906,0.271563,6.7449
3875.8368,0.128851,0.3506,0.28466,2.9435
3875.9892,0.130007,0.3544,0.306126,0.1
3876.1416,0.09317,0.4506,0.276146,0.1
3876.294,0.045737,0.7462,0.268981,0.1
3876.4464,0.044507,0.7096,0.227039,0.1
3876.5988,0.03668,0.7508,0.225476,0.1
3876.7512,0.040785,0.6191,0.247446,0.1
3876.9036,0.036144,0.6242,0.209544,0.1
3877.056,0.049163,0.4322,0.213495,0.1
3877.2084,0.164574,0.1861,0.198777,33.6976
3877.3608,0.25,0.1418,0.201728,152.9138
3877.5132,0.27,0.1226,0.206388,200.6804
3877.6656,0.275,0.0977,0.195291,276.9354
3877.818,0.27,0.1063,0.217272,160.1597
3877.9704,0.245,0.1696,0.170194,268.0726
3878.1228,0.23,0.233,0.170806,200.7925
3878.2752,0.22,0.2647,0.206689,79.3955
3878.4276,0.21,0.252,0.209505,62.2955
3878.58,0.173846,0.2181,0.205981,34.4303
3878.7324,0.159508,0.1364,0.173757,51.5528
3878.8848,0.121232,0.065,0.205301,13.248
3879.0372,0.136695,0.0422,0.196087,21.3194
3879.1896,0.120604,0.0833,0.166243,29.4206
3879.342,0.122614,0.1733,0.211816,11.8733
3879.4944,0.120427,0.2532,0.223146,0.1
3879.6468,0.04428,0.6319,0.187796,0.1
3879.7992,0.070054,0.4477,0.175913,0.1
3879.9516,0.146598,0.265,0.20268,0.1
3880.104,0.11568,0.3256,0.225466,7.8749
3880.2564,0.189834,0.2307,0.24768,19.4786
3880.4088,0.204146,0.222,0.283748,12.0072
3880.5612,0.206947,0.2215,0.294563,10.1043
3880.7136,0.216629,0.213,0.276408,17.5938
3880.866,0.225087,0.204,0.255728,31.5604
3881.0184,0.229137,0.1986,0.260777,30.627
3881.1708,0.224789,0.1999,0.251689,34.1275
3881.3232,0.224742,0.1993,0.231349,51.9743
3881.4756,0.223125,0.2007,0.211058,76.8198
3881.628,0.238331,0.1921,0.197058,135.8712
3881.7804,0.219377,0.2048,0.239602,39.6827
3881.9328,0.221264,0.2039,0.193612,106.5637
3882.0852,0.220394,0.2052,0.222184,58.0087
3882.2376,0.214942,0.2105,0.212825,63.6949
3882.39,0.218237,0.2103,0.197689,92.6179
3882.5424,0.209075,0.2201,0.250806,26.0226
3882.6948,0.205381,0.2266,0.24733,26.1261
3882.8472,0.214448,0.2222,0.301282,10.0938
3882.9996,0.218818,0.2207,0.304408,10.2536
3883.152,0.220999,0.2222,0.323942,7.1206
3883.3044,0.230639,0.2179,0.375709,2.9089
3883.4568,0.224108,0.2225,0.394864,1.7342
3883.6092,0.212948,0.2279,0.373495,2.1985
3883.7616,0.212711,0.2241,0.379184,1.9455
3883.914,0.211257,0.2219,0.420689,0.8014
3884.0664,0.205935,0.2231,0.358184,2.6535
3884.2188,0.188777,0.2343,0.263602,13.7341
3884.3712,0.167185,0.2516,0.257146,0.1
3884.5236,0.182305,0.2313,0.217981,0.1
3884.676,0.155044,0.2563,0.174553,0.1
3884.8284,0.168533,0.2377,0.224417,0.1
3884.9808,0.161767,0.2435,0.198961,31.8774
3885.1332,0.195573,0.2123,0.215602,42.0889
3885.2856,0.174244,0.2325,0.212942,30.0247
3885.438,0.184847,0.2258,0.191592,56.8125
3885.5904,0.18768,0.2325,0.209951,40.9145
3885.7428,0.194258,0.2412,0.23633,26.736
3885.8952,0.189266,0.2538,0.208097,43.7775
3886.0476,0.203864,0.2321,0.198146,70.4042
3886.2,0.194342,0.2193,0.102223,431.2444
3886.3524,0.209045,0.1882,0.109612,485.124
3886.5048,0.204297,0.1857,0.106951,469.6921
3886.6572,0.201767,0.1945,0.077233,829.929
3886.8096,0.204149,0.2025,0.081417,795.1211
3886.962,0.2022,0.214,0.086806,686.0355
3887.1144,0.197404,0.2294,0.085039,651.4491
3887.2668,0.194564,0.2436,0.07401,777.0063
3887.4192,0.192555,0.2545,0.124961,260.4871
3887.5716,0.190914,0.2636,0.144223,169.553
3887.724,0.210672,0.2569,0.152078,207.3381
3887.8764,0.208972,0.2671,0.148656,216.2393
3888.0288,0.198727,0.2741,0.155592,154.6996
3888.1812,0.205987,0.2526,0.156126,174.8889
3888.3336,0.206693,0.2349,0.18432,98.7783
3888.486,0.215496,0.2161,0.169408,158.2343
3888.6384,0.214051,0.2148,0.177913,129.1803
3888.7908,0.204421,0.2267,0.149592,194.5534
3888.9432,0.211356,0.227,0.202243,74.2439
3889.0956,0.210489,0.2317,0.172427,135.5399
3889.248,0.215518,0.2304,0.163631,178.4272
3889.4004,0.205608,0.24,0.184049,97.3697
3889.5528,0.212242,0.234,0.188252,100.8476
3889.7052,0.207983,0.2389,0.179563,111.6347
3889.8576,0.213077,0.2359,0.213612,60.5497
3890.01,0.191334,0.2535,0.173553,93.0452
3890.1624,0.205094,0.2389,0.184592,95.3717
3890.3148,0.196726,0.2454,0.200884,58.3249
3890.4672,0.212673,0.2317,0.207058,68.8434
3890.6196,0.210517,0.2343,0.198515,78.9777
3890.772,0.214029,0.2308,0.212583,62.9492
3890.9244,0.217184,0.2277,0.231039,45.5113
3891.0768,0.217229,0.2262,0.224437,52.2279
3891.2292,0.22012,0.2251,0.22535,54.0519
3891.3816,0.21809,0.2362,0.240767,37.8282
3891.534,0.160044,0.3239,0.233417,15.1214
3891.6864,0.135964,0.4032,0.37766,0.1
3891.8388,0.142907,0.402,0.412291,0.1
3891.9912,0.144559,0.4067,0.41099,0.1
3892.1436,0.17488,0.357,0.407379,0.5403
3892.296,0.201754,0.3135,0.379359,1.5842
3892.4484,0.1859,0.3277,0.275437,10.1921
3892.6008,0.172877,0.3266,0.300019,4.8178
3892.7532,0.205425,0.2533,0.216291,49.7483
3892.9056,0.208869,0.2119,0.201864,71.4787
3893.058,0.224966,0.1807,0.177214,160.2516
3893.2104,0.21462,0.1961,0.181398,121.4442
3893.3628,0.171912,0.2524,0.184971,51.3524
3893.5152,0.157085,0.2787,0.178029,45.1247
3893.6676,0.153381,0.2722,0.168466,51.3869
3893.82,0.147586,0.263,0.157718,57.7064
3893.9724,0.129382,0.2903,0.140301,59.2036
3894.1248,0.148295,0.2772,0.173515,42.1431
3894.2772,0.135377,0.3161,0.209825,0.1
3894.4296,0.131537,0.3407,0.33565,0.1
3894.582,0.140183,0.3192,0.34801,0.1
3894.7344,0.147255,0.3067,0.427757,0.2129
3894.8868,0.154861,0.3003,0.424505,0.262
3895.0392,0.182817,0.2853,0.416961,0.5127
3895.1916,0.205346,0.2916,0.291553,10.4421
3895.344,0.207059,0.3093,0.281078,13.3897
3895.4964,0.224216,0.2911,0.255311,31.328
3895.6488,0.215772,0.2847,0.217718,58.4396
3895.8012,0.220633,0.2635,0.23401,45.6012
3895.9536,0.23547,0.2405,0.25165,41.5821
3896.106,0.218517,0.248,0.244097,35.5845
3896.2584,0.229445,0.2361,0.222068,68.6984
3896.4108,0.23066,0.2344,0.22401,67.4823
3896.5632,0.191983,0.2696,0.242699,22.4683
3896.7156,0.201051,0.2586,0.24301,26.3826
3896.868,0.200546,0.2564,0.23,34.2267
3897.0204,0.19513,0.2591,0.214971,42.2964
3897.1728,0.19565,0.2557,0.230874,30.714
3897.3252,0.202724,0.2468,0.233874,32.8797
3897.4776,0.192935,0.2538,0.24666,21.0638
3897.63,0.205276,0.2406,0.23566,33.2099
3897.7824,0.201222,0.2416,0.254544,20.8392
3897.9348,0.190426,0.249,0.227078,30.1796
3898.0872,0.18816,0.2483,0.219417,33.9255
3898.2396,0.189725,0.2442,0.214786,38.4343
3898.392,0.127394,0.3277,0.224786,9.9101
3898.5444,0.122302,0.3436,0.197583,15.8552
3898.6968,0.150974,0.2939,0.163942,53.99
3898.8492,0.142426,0.2958,0.148398,63.6534
3899.0016,0.239929,0.1902,0.142326,435.3635
3899.154,0.235222,0.186,0.14,418.5784
3899.3064,0.206758,0.203,0.100311,563.9858
3899.4588,0.228793,0.1899,0.106942,737.681
3899.6112,0.215375,0.1927,0.067485,1305.058
3899.7636,0.216372,0.1818,0.046359,2059.4026
3899.916,0.205776,0.1781,0.037495,2035.8733
3900.0684,0.203918,0.1734,0.048019,1581.8767
3900.2208,0.206314,0.1724,0.048621,1632.7393
3900.3732,0.210698,0.1775,0.05935,1417.2286
3900.5256,0.209646,0.1915,0.04367,1923.7098
3900.678,0.211674,0.2018,0.030854,2604.3628
3900.8304,0.203933,0.2116,0.041612,1806.9934
3900.9828,0.176361,0.2315,0.029204,1406.2275
3901.1352,0.194811,0.2101,0.045408,1411.9523
3901.2876,0.199024,0.2033,0.057592,1185.3987
3901.44,0.195145,0.2053,0.06301,986.4387
3901.5924,0.186289,0.2127,0.046951,1168.83
3901.7448,0.192077,0.211,0.061019,971.4965
3901.8972,0.180803,0.2263,0.06233,768.1691
3902.0496,0.178793,0.2302,0.044049,1081.1962
3902.202,0.185899,0.2218,0.088272,492.8826
3902.3544,0.184721,0.2193,0.073728,651.9463
3902.5068,0.194556,0.2116,0.078816,703.2502
3902.6592,0.186058,0.222,0.094709,432.5977
3902.8116,0.182584,0.2285,0.090408,443.6113
3902.964,0.176435,0.2386,0.090049,399.0626
3903.1164,0.18928,0.2315,0.122243,259.4514
3903.2688,0.173147,0.2509,0.097136,324.3029
3903.4212,0.180444,0.2436,0.09467,390.4088
3903.5736,0.178684,0.2435,0.113709,254.7376
3903.726,0.181305,0.2421,0.113932,266.1061
3903.8784,0.192822,0.2342,0.123184,271.5921
3904.0308,0.193379,0.2328,0.093068,512.1732
3904.1832,0.178896,0.2436,0.092379,397.8886
3904.3356,0.178747,0.2412,0.094884,376.7244
3904.488,0.194577,0.2281,0.132476,231.3847
3904.6404,0.18087,0.2464,0.115942,253.2112
3904.7928,0.174988,0.26,0.110767,252.9286
3904.9452,0.170774,0.2719,0.116913,206.0512
3905.0976,0.180585,0.2626,0.10666,305.3058
3905.25,0.186271,0.2519,0.104573,354.0085
3905.4024,0.178562,0.2567,0.102699,319.3015
3905.5548,0.184152,0.2558,0.100515,370.3264
3905.7072,0.190437,0.2577,0.10301,394.8304
3905.8596,0.190821,0.2638,0.119398,283.1278
3906.012,0.191835,0.2681,0.138388,194.6182
3906.1644,0.193249,0.271,0.106544,386.4513
3906.3168,0.199636,0.2651,0.118718,337.7693
3906.4692,0.186719,0.2783,0.117146,275.0692
3906.6216,0.144949,0.3378,0.11299,138.8916
3906.774,0.162771,0.3137,0.154699,81.2593
3906.9264,0.167086,0.3111,0.142447,113.4152
3907.0788,0.1768,0.2899,0.143175,133.6076
3907.2312,0.188223,0.2531,0.114456,299.0058
3907.3836,0.192908,0.2198,0.129757,237.3803
3907.536,0.200013,0.1991,0.121417,321.6232
3907.6884,0.204289,0.1963,0.114058,405.3103
3907.8408,0.198365,0.2,0.125495,286.722
3907.9932,0.143942,0.2487,0.158796,52.7678
3908.1456,0.185132,0.219,0.254146,15.6224
3908.298,0.157964,0.2494,0.278903,0.1
3908.4504,0.133573,0.2953,0.282718,0.1
3908.6028,0.119515,0.3437,0.274476,0.1
3908.7552,0.108153,0.4025,0.275932,0.1
3908.9076,0.225567,0.2513,0.250068,35.8037
3909.06,0.228771,0.2624,0.222835,66.7805
3909.2124,0.24396,0.2586,0.229049,77.6683
3909.3648,0.244717,0.2591,0.233583,71.6957
3909.5172,0.232917,0.2639,0.224408,69.7694
3909.6696,0.224333,0.2644,0.195417,108.6191
3909.822,0.23896,0.247,0.219777,85.8393
3909.9744,0.220515,0.2575,0.19866,94.662
3910.1268,0.23226,0.2444,0.201788,109.4204
3910.2792,0.222593,0.2501,0.172961,167.5312
3910.4316,0.218348,0.2527,0.167184,174.6321
3910.584,0.225108,0.247,0.221951,63.5774
3910.7364,0.23891,0.2375,0.203951,119.0458
3910.8888,0.237825,0.239,0.179097,195.3111
3911.0412,0.228685,0.2457,0.169854,199.8895
3911.1936,0.229848,0.2441,0.165825,222.003
3911.346,0.224878,0.2473,0.209078,82.6651
3911.4984,0.235536,0.2381,0.213301,92.1681
3911.6508,0.230974,0.2412,0.185078,152.0886
3911.8032,0.238653,0.2363,0.191738,152.6089
3911.9556,0.226781,0.2451,0.177243,165.6
3912.108,0.225329,0.2452,0.202019,96.4844
3912.2604,0.230384,0.2408,0.200214,109.9382
3912.4128,0.22856,0.2471,0.206825,92.6948
3912.5652,0.237052,0.2462,0.196019,135.5949
3912.7176,0.242183,0.2416,0.213951,102.7773
3912.87,0.238581,0.236,0.229388,69.8484
3913.0224,0.238183,0.2259,0.195951,138.643
3913.1748,0.217372,0.2337,0.201592,84.0707
3913.3272,0.218994,0.228,0.177845,141.694
3913.4796,0.186582,0.25,0.217359,34.3894
3913.632,0.194765,0.235,0.151913,155.2045
3913.7844,0.185948,0.2387,0.172476,86.1595
3913.9368,0.203339,0.2261,0.194175,75.7077
3914.0892,0.213104,0.2276,0.199437,81.2644
3914.2416,0.197276,0.2557,0.186641,79.148
3914.394,0.185433,0.2822,0.19832,49.9553
3914.5464,0.174637,0.3078,0.21434,29.3792
3914.6988,0.181594,0.3078,0.20866,37.5673
3914.8512,0.198618,0.2938,0.23633,28.9716
3915.0036,0.171958,0.3315,0.25365,12.3825
3915.156,0.17943,0.3242,0.229369,23.5027
3915.3084,0.185382,0.3181,0.256476,14.9546
3915.4608,0.201019,0.2997,0.23699,29.8705
3915.6132,0.21243,0.2869,0.198932,81.1064
3915.7656,0.204324,0.2947,0.248738,24.8856
3915.918,0.21709,0.2835,0.23001,46.4122
3916.0704,0.216554,0.2871,0.24301,35.1033
3916.2228,0.22004,0.2849,0.225243,54.0922
3916.3752,0.219455,0.2827,0.184097,125.536
3916.5276,0.225382,0.273,0.217835,69.5893
3916.68,0.227437,0.268,0.220165,68.8669
3916.8324,0.2281,0.2647,0.24565,41.1096
3916.9848,0.237868,0.255,0.258107,38.0175
3917.1372,0.216263,0.2758,0.279107,16.5251
3917.2896,0.215678,0.2844,0.263437,22.6199
3917.442,0.227719,0.2841,0.264379,27.6914
3917.5944,0.230222,0.2897,0.264379,28.9978
3917.7468,0.237069,0.2843,0.271485,28.3912
3917.8992,0.212042,0.3038,0.281777,14.4658
3918.0516,0.191421,0.3261,0.256029,16.8697
3918.204,0.174122,0.3614,0.292505,5.7602
3918.3564,0.176208,0.3746,0.299515,5.1764
3918.5088,0.179985,0.3817,0.29466,6.1368
3918.6612,0.149849,0.4459,0.284553,4.3432
3918.8136,0.154576,0.4427,0.296058,3.7332
3918.966,0.14598,0.4601,0.256544,7.2268
3919.1184,0.152945,0.4405,0.270592,6.1409
3919.2708,0.124437,0.5189,0.239845,6.869
3919.4232,0.089328,0.6935,0.183718,11.5121
3919.5756,0.152183,0.4835,0.176883,42.2198
3919.728,0.230502,0.3624,0.253825,36.2736
3919.8804,0.125282,0.5645,0.25432,5.1686
