DEPTH,GR,RT,RHOB,NPHI,DTS
3279.3,14.115,4.727,2.581,0.1,122.554
3279.4,12.394,4.708,2.579,0.097,123.478
3279.5,12.291,4.742,2.574,0.098,124.279
3279.6,11.331,4.914,2.568,0.099,124.431
3279.7,11.857,4.966,2.564,0.096,124.359
3279.8,12.155,4.957,2.563,0.1,124.078
3279.9,12.501,4.95,2.563,0.099,123.574
3280.0,12.771,5.106,2.563,0.099,123.172
3280.1,11.862,5.275,2.563,0.098,122.887
3280.2,11.226,5.382,2.564,0.098,122.55
3280.3,9.882,5.441,2.565,0.096,122.015
3280.4,9.363,5.577,2.568,0.092,121.215
3280.5,9.306,5.649,2.57,0.089,119.608
3280.6,9.031,5.721,2.572,0.087,117.848
3280.7,8.256,5.739,2.573,0.085,115.985
3280.8,7.755,5.752,2.575,0.081,112.2
3280.9,7.13,5.783,2.575,0.076,109.148
3281.0,7.827,5.865,2.576,0.074,108.295
3281.1,8.414,5.934,2.577,0.073,108.347
3281.2,9.006,5.994,2.579,0.073,109.099
3281.3,8.901,6.08,2.582,0.072,111.086
3281.4,9.302,6.155,2.585,0.072,112.162
3281.5,9.293,6.185,2.588,0.07,113.216
3281.6,9.769,6.196,2.59,0.069,115.176
3281.7,9.684,6.197,2.59,0.069,116.709
3281.8,9.714,6.157,2.589,0.071,118.058
3281.9,10.408,6.137,2.589,0.072,119.372
3282.0,9.538,6.125,2.589,0.073,119.634
3282.1,8.18,6.114,2.593,0.073,119.305
3282.2,7.302,6.091,2.599,0.072,118.686
3282.3,7.38,6.076,2.603,0.072,117.819
3282.4,7.437,6.052,2.603,0.071,116.826
3282.5,7.536,6.028,2.601,0.07,116.173
3282.6,6.483,5.976,2.598,0.071,115.603
3282.7,6.126,5.918,2.596,0.073,115.114
3282.8,6.337,5.889,2.594,0.073,115.057
3282.9,6.136,5.861,2.592,0.072,115.114
3283.0,6.088,5.84,2.591,0.076,115.279
3283.1,6.841,5.833,2.591,0.075,115.35
3283.2,6.824,5.847,2.592,0.074,115.57
3283.3,7.045,5.862,2.591,0.075,115.959
3283.4,7.814,5.816,2.59,0.074,116.605
3283.5,8.873,5.781,2.588,0.074,117.347
3283.6,9.174,5.733,2.587,0.073,118.2
3283.7,8.407,5.684,2.586,0.074,118.348
3283.8,8.482,5.692,2.587,0.076,118.323
3283.9,9.028,5.719,2.589,0.077,118.147
3284.0,9.152,5.681,2.59,0.079,118.161
3284.1,8.337,5.633,2.589,0.079,118.253
3284.2,8.095,5.659,2.586,0.08,118.436
3284.3,7.949,5.676,2.582,0.078,118.796
3284.4,7.477,5.696,2.581,0.078,119.106
3284.5,8.379,5.696,2.582,0.079,119.165
3284.6,9.199,5.726,2.586,0.08,119.214
3284.7,9.106,5.742,2.589,0.08,119.281
3284.8,9.63,5.771,2.592,0.08,119.422
3284.9,8.806,5.833,2.593,0.076,119.498
3285.0,8.767,5.92,2.592,0.078,119.527
3285.1,8.407,5.931,2.588,0.077,119.464
3285.2,8.762,6.009,2.584,0.078,119.4
3285.3,9.479,6.12,2.583,0.077,119.315
3285.4,8.251,6.145,2.585,0.076,119.094
3285.5,9.159,6.15,2.589,0.074,119.038
3285.6,8.981,6.171,2.592,0.072,119.06
3285.7,8.803,6.223,2.593,0.072,118.767
3285.8,8.313,6.287,2.593,0.072,118.653
3285.9,8.009,6.316,2.594,0.073,118.656
3286.0,7.7,6.338,2.595,0.073,118.072
3286.1,7.303,6.422,2.594,0.071,117.705
3286.2,8.192,6.477,2.592,0.072,117.544
3286.3,8.101,6.496,2.59,0.071,117.519
3286.4,8.354,6.506,2.59,0.071,117.358
3286.5,8.617,6.543,2.592,0.07,117.036
3286.6,8.133,6.562,2.594,0.068,116.855
3286.7,8.087,6.594,2.598,0.067,116.596
3286.8,9.085,6.631,2.601,0.064,116.213
3286.9,10.51,6.659,2.604,0.065,116.129
3287.0,10.295,6.681,2.605,0.065,116.147
3287.1,11.112,6.719,2.602,0.066,116.28
3287.2,12.799,6.748,2.599,0.067,116.878
3287.3,12.547,6.758,2.597,0.069,117.575
3287.4,12.39,6.778,2.597,0.071,118.299
3287.5,13.673,6.69,2.599,0.074,118.896
3287.6,14.381,6.666,2.6,0.075,119.453
3287.7,15.247,6.652,2.601,0.074,119.99
3287.8,15.182,6.574,2.601,0.078,120.255
3287.9,15.068,6.519,2.602,0.08,120.477
3288.0,13.951,6.486,2.607,0.081,120.873
3288.1,13.564,6.474,2.612,0.074,120.373
3288.2,14.443,6.381,2.613,0.073,119.574
3288.3,13.456,6.3,2.609,0.074,119.187
3288.4,11.805,6.114,2.602,0.08,118.655
3288.5,10.402,5.899,2.597,0.078,118.074
3288.6,8.636,5.697,2.595,0.076,117.684
3288.7,8.039,5.629,2.594,0.074,117.355
3288.8,9.366,5.486,2.592,0.072,117.044
3288.9,10.305,5.424,2.589,0.072,116.483
3289.0,10.201,5.352,2.587,0.071,116.185
3289.1,10.132,5.276,2.588,0.07,116.114
3289.2,8.91,5.127,2.592,0.07,116.55
3289.3,9.136,4.999,2.596,0.071,117.196
3289.4,9.978,4.871,2.596,0.074,118.047
3289.5,10.086,4.802,2.59,0.078,118.993
3289.6,8.793,4.649,2.581,0.083,119.769
3289.7,8.526,4.466,2.572,0.086,120.343
3289.8,8.357,4.314,2.564,0.095,120.625
3289.9,7.828,4.194,2.556,0.1,120.658
3290.0,7.242,4.302,2.548,0.104,120.364
3290.1,6.584,4.359,2.541,0.104,120.341
3290.2,5.456,4.362,2.537,0.101,120.417
3290.3,5.932,4.332,2.537,0.098,120.606
3290.4,5.973,4.31,2.538,0.095,121.079
3290.5,6.114,4.24,2.539,0.095,120.962
3290.6,6.136,4.211,2.538,0.094,119.442
3290.7,6.048,4.354,2.537,0.096,117.788
3290.8,5.962,4.497,2.537,0.097,116.005
3290.9,6.478,4.666,2.537,0.1,113.967
3291.0,6.358,4.83,2.536,0.099,112.422
3291.1,6.2,4.896,2.535,0.097,111.375
3291.2,6.437,4.924,2.536,0.092,111.489
3291.3,6.705,5.012,2.54,0.091,111.423
3291.4,7.192,5.069,2.548,0.087,111.161
3291.5,6.334,5.146,2.555,0.082,110.328
3291.6,6.387,5.275,2.56,0.075,109.407
3291.7,6.394,5.329,2.564,0.072,108.564
3291.8,6.876,5.344,2.569,0.071,108.621
3291.9,5.834,5.362,2.575,0.069,108.845
3292.0,5.627,5.423,2.579,0.071,109.243
3292.1,5.287,5.553,2.581,0.072,110.396
3292.2,5.346,5.668,2.58,0.076,111.088
3292.3,5.017,5.777,2.576,0.079,111.402
3292.4,5.859,5.853,2.57,0.081,111.529
3292.5,6.155,5.932,2.564,0.082,111.515
3292.6,6.729,6.07,2.558,0.083,111.362
3292.7,6.911,6.126,2.554,0.084,111.521
3292.8,7.385,6.145,2.551,0.083,111.529
3292.9,7.136,6.039,2.551,0.08,111.349
3293.0,7.547,6.061,2.553,0.077,110.993
3293.1,7.841,6.214,2.559,0.078,110.593
3293.2,8.264,6.293,2.566,0.078,110.149
3293.3,8.512,6.319,2.572,0.076,110.877
3293.4,8.064,6.328,2.575,0.077,111.829
3293.5,8.403,6.323,2.574,0.077,112.901
3293.6,9.172,6.333,2.573,0.08,113.555
3293.7,9.569,6.346,2.574,0.081,113.895
3293.8,9.673,6.382,2.577,0.081,113.723
3293.9,9.878,6.437,2.578,0.083,113.057
3294.0,10.801,6.485,2.578,0.082,112.34
3294.1,11.225,6.534,2.576,0.081,111.85
3294.2,10.367,6.626,2.575,0.08,111.44
3294.3,10.114,6.652,2.574,0.08,111.15
3294.4,10.765,6.659,2.576,0.08,111.196
3294.5,10.703,6.637,2.579,0.079,111.18
3294.6,10.297,6.597,2.583,0.078,111.288
3294.7,10.527,6.583,2.585,0.076,112.152
3294.8,10.579,6.607,2.586,0.076,112.721
3294.9,10.567,6.656,2.587,0.077,113.229
3295.0,11.668,6.689,2.587,0.079,114.495
3295.1,11.499,6.765,2.586,0.082,115.389
3295.2,13.679,6.902,2.586,0.084,116.029
3295.3,16.06,6.875,2.587,0.085,116.646
3295.4,17.654,6.766,2.588,0.084,116.961
3295.5,19.528,6.643,2.589,0.083,117.01
3295.6,20.541,6.579,2.589,0.083,116.384
3295.7,20.657,6.669,2.588,0.084,115.949
3295.8,19.904,6.676,2.588,0.083,115.703
3295.9,20.026,6.698,2.588,0.082,115.203
3296.0,18.549,6.75,2.587,0.079,114.728
3296.1,16.162,6.783,2.584,0.076,114.292
3296.2,14.578,6.773,2.582,0.075,114.108
3296.3,13.589,6.837,2.581,0.075,113.982
3296.4,13.999,6.857,2.582,0.078,113.914
3296.5,14.182,6.838,2.582,0.081,114.512
3296.6,15.678,6.804,2.582,0.084,114.897
3296.7,17.816,6.778,2.583,0.083,114.73
3296.8,18.424,6.717,2.584,0.084,114.741
3296.9,18.174,6.691,2.583,0.083,114.876
3297.0,18.532,6.631,2.58,0.079,115.212
3297.1,17.549,6.608,2.576,0.077,115.768
3297.2,16.536,6.488,2.575,0.078,116.288
3297.3,16.859,6.408,2.575,0.077,116.533
3297.4,17.076,6.53,2.576,0.077,116.785
3297.5,17.316,6.781,2.577,0.079,116.976
3297.6,16.779,6.865,2.579,0.081,116.933
3297.7,17.634,6.898,2.581,0.084,116.851
3297.8,20.354,6.65,2.584,0.084,116.592
3297.9,21.132,6.515,2.584,0.084,115.51
3298.0,19.687,6.391,2.584,0.081,114.648
3298.1,20.83,6.326,2.583,0.079,113.824
3298.2,21.108,6.368,2.584,0.078,112.353
3298.3,19.604,6.516,2.587,0.074,112.663
3298.4,19.413,6.594,2.59,0.076,114.124
3298.5,19.197,6.707,2.589,0.079,114.475
3298.6,19.09,6.849,2.586,0.08,115.819
3298.7,19.724,6.995,2.584,0.084,117.946
3298.8,20.675,6.757,2.583,0.086,117.422
3298.9,20.232,6.532,2.583,0.088,117.267
3299.0,20.774,6.579,2.582,0.087,117.487
3299.1,21.264,6.502,2.578,0.088,115.587
3299.2,21.53,6.463,2.574,0.088,114.693
3299.3,21.585,6.653,2.571,0.086,115.12
3299.4,21.163,6.768,2.57,0.085,114.288
3299.5,19.887,6.684,2.572,0.086,114.449
3299.6,19.158,6.634,2.577,0.088,116.26
3299.7,18.25,6.692,2.581,0.084,117.025
3299.8,18.886,6.785,2.583,0.082,117.356
3299.9,18.865,6.828,2.581,0.078,117.163
3300.0,19.135,6.849,2.579,0.079,116.496
3300.1,18.649,6.898,2.579,0.077,115.446
3300.2,17.172,6.999,2.582,0.077,113.744
3300.3,17.323,7.08,2.586,0.076,112.241
3300.4,17.58,7.109,2.588,0.076,110.875
3300.5,17.96,7.126,2.59,0.076,109.749
3300.6,19.105,7.134,2.592,0.077,109.72
3300.7,18.635,7.099,2.594,0.078,110.419
3300.8,17.36,7.026,2.594,0.079,112.361
3300.9,18.217,6.988,2.59,0.081,114.495
3301.0,18.951,6.993,2.586,0.082,116.725
3301.1,18.006,6.988,2.581,0.083,118.993
3301.2,18.202,6.998,2.577,0.083,119.312
3301.3,18.79,6.946,2.572,0.084,118.514
3301.4,20.161,6.859,2.568,0.084,117.723
3301.5,20.367,6.774,2.567,0.085,116.872
3301.6,20.932,6.626,2.57,0.086,116.033
3301.7,22.16,6.539,2.575,0.088,115.994
3301.8,21.984,6.609,2.578,0.09,116.469
3301.9,21.958,6.611,2.58,0.09,117.398
3302.0,23.74,6.642,2.579,0.094,119.113
3302.1,24.604,6.623,2.577,0.094,119.927
3302.2,23.989,6.417,2.573,0.095,119.808
3302.3,24.946,6.292,2.572,0.094,119.203
3302.4,25.325,6.144,2.574,0.095,117.696
3302.5,24.311,6.169,2.579,0.09,115.077
3302.6,24.722,6.443,2.584,0.088,113.33
3302.7,24.768,6.525,2.587,0.085,111.733
3302.8,23.095,6.586,2.59,0.083,110.249
3302.9,21.432,6.577,2.592,0.079,109.416
3303.0,19.003,6.732,2.593,0.078,108.977
3303.1,16.6,6.833,2.594,0.074,109.102
3303.2,16.362,6.962,2.594,0.07,109.321
3303.3,14.206,7.151,2.597,0.067,109.443
3303.4,13.94,7.362,2.599,0.065,109.292
3303.5,13.445,7.388,2.6,0.065,109.012
3303.6,12.811,7.411,2.599,0.063,108.726
3303.7,12.268,7.443,2.599,0.064,108.532
3303.8,12.018,7.436,2.598,0.065,108.935
3303.9,12.058,7.434,2.596,0.067,109.746
3304.0,13.001,7.406,2.593,0.073,111.282
3304.1,14.258,7.412,2.591,0.074,112.416
3304.2,15.978,7.535,2.593,0.077,113.276
3304.3,16.925,7.601,2.598,0.079,113.685
3304.4,17.74,7.489,2.601,0.08,113.413
3304.5,18.048,7.415,2.601,0.08,112.692
3304.6,18.349,7.448,2.598,0.078,111.54
3304.7,18.453,7.433,2.595,0.075,110.379
3304.8,16.749,7.549,2.593,0.071,109.283
3304.9,16.788,7.677,2.591,0.068,109.316
3305.0,15.761,7.699,2.591,0.066,109.441
3305.1,14.196,7.744,2.594,0.065,109.658
3305.2,13.061,7.805,2.598,0.065,110.959
3305.3,12.178,7.816,2.599,0.066,111.609
3305.4,11.744,7.818,2.596,0.067,111.574
3305.5,12.297,7.785,2.593,0.069,112.053
3305.6,11.528,7.676,2.592,0.071,112.517
3305.7,12.045,7.639,2.593,0.075,112.934
3305.8,14.855,7.645,2.592,0.074,113.187
3305.9,14.289,7.579,2.588,0.075,113.984
3306.0,14.213,7.507,2.584,0.076,115.651
3306.1,15.084,7.43,2.584,0.079,115.846
3306.2,15.701,7.483,2.591,0.08,115.815
3306.3,15.316,7.439,2.6,0.078,115.784
3306.4,15.491,7.332,2.606,0.079,115.164
3306.5,14.842,7.338,2.606,0.081,114.678
3306.6,14.058,7.427,2.603,0.081,114.823
3306.7,15.446,7.437,2.6,0.077,114.833
3306.8,16.527,7.385,2.598,0.077,114.97
3306.9,15.964,7.366,2.598,0.077,115.617
3307.0,15.894,7.394,2.597,0.078,115.833
3307.1,15.536,7.43,2.597,0.08,115.851
3307.2,15.665,7.363,2.597,0.083,115.741
3307.3,16.548,7.344,2.595,0.085,115.402
3307.4,18.187,7.415,2.591,0.086,114.918
3307.5,18.521,7.366,2.584,0.086,114.235
3307.6,17.796,7.165,2.578,0.084,113.898
3307.7,18.036,7.178,2.573,0.083,113.736
3307.8,16.455,7.282,2.573,0.081,113.31
3307.9,16.271,7.222,2.573,0.08,112.921
3308.0,16.289,7.33,2.576,0.079,112.557
3308.1,15.919,7.62,2.582,0.079,112.149
3308.2,14.799,7.601,2.587,0.078,111.738
3308.3,13.564,7.542,2.59,0.077,111.327
3308.4,13.483,7.46,2.589,0.077,112.317
3308.5,12.785,7.484,2.585,0.077,113.043
3308.6,11.758,7.516,2.581,0.077,113.494
3308.7,11.806,7.533,2.579,0.08,114.135
3308.8,12.071,7.576,2.579,0.079,114.462
3308.9,12.333,7.586,2.579,0.077,114.373
3309.0,10.945,7.579,2.579,0.077,114.178
3309.1,10.413,7.569,2.577,0.077,113.693
3309.2,10.221,7.567,2.574,0.078,112.764
3309.3,9.957,7.559,2.572,0.078,111.753
3309.4,9.921,7.559,2.573,0.077,110.812
3309.5,8.804,7.558,2.576,0.077,110.031
3309.6,9.228,7.59,2.578,0.079,110.056
3309.7,10.873,7.595,2.578,0.075,110.338
3309.8,11.544,7.625,2.578,0.074,110.8
3309.9,12.164,7.731,2.577,0.074,111.465
3310.0,12.996,7.753,2.578,0.074,112.179
3310.1,12.46,7.773,2.579,0.074,112.858
3310.2,12.076,7.792,2.581,0.075,114.179
3310.3,13.015,7.802,2.581,0.078,115.638
3310.4,13.316,7.846,2.578,0.074,116.632
3310.5,13.452,7.861,2.575,0.073,117.028
3310.6,14.142,7.871,2.573,0.074,116.825
3310.7,14.816,7.956,2.571,0.073,114.856
3310.8,14.638,8.059,2.57,0.072,113.434
3310.9,12.813,8.125,2.57,0.072,112.35
3311.0,12.64,8.441,2.572,0.072,111.307
3311.1,12.395,8.501,2.574,0.069,110.903
3311.2,13.717,8.555,2.576,0.068,110.935
3311.3,15.549,8.555,2.579,0.067,110.29
3311.4,15.81,8.582,2.581,0.068,109.196
3311.5,17.161,8.77,2.584,0.068,107.704
3311.6,18.882,8.843,2.587,0.066,106.046
3311.7,20.082,9.075,2.588,0.067,104.801
3311.8,18.829,9.237,2.587,0.067,104.0
3311.9,16.762,9.337,2.584,0.066,103.838
3312.0,16.957,9.348,2.582,0.068,103.686
3312.1,17.643,9.466,2.581,0.066,103.505
3312.2,18.871,9.489,2.581,0.066,103.399
3312.3,19.323,9.33,2.581,0.068,103.46
3312.4,19.656,9.115,2.582,0.069,103.778
3312.5,20.042,8.966,2.584,0.07,104.579
3312.6,20.52,8.75,2.585,0.073,105.982
3312.7,20.787,8.3,2.584,0.08,108.421
3312.8,23.702,7.998,2.582,0.088,110.815
3312.9,29.069,8.066,2.581,0.097,113.68
3313.0,35.983,8.11,2.582,0.107,117.743
3313.1,43.787,7.684,2.584,0.114,120.961
3313.2,49.827,6.984,2.584,0.125,123.504
3313.3,58.593,6.448,2.578,0.137,124.726
3313.4,68.429,5.702,2.567,0.146,122.33
3313.5,71.482,3.859,2.555,0.146,117.935
3313.6,70.297,3.201,2.547,0.143,111.184
3313.7,66.39,3.884,2.543,0.135,107.026
3313.8,60.927,4.307,2.541,0.127,104.437
3313.9,56.435,4.615,2.539,0.116,103.497
3314.0,49.196,6.356,2.539,0.106,104.154
3314.1,40.097,9.007,2.543,0.098,105.781
3314.2,32.6,8.354,2.552,0.091,107.285
3314.3,26.769,7.35,2.56,0.087,108.488
3314.4,22.499,7.284,2.565,0.087,109.475
3314.5,21.893,7.47,2.565,0.086,110.708
3314.6,20.954,7.947,2.564,0.083,110.904
3314.7,20.734,7.964,2.562,0.083,110.153
3314.8,19.376,8.063,2.56,0.084,109.623
3314.9,20.031,8.068,2.558,0.083,109.291
3315.0,21.451,7.887,2.557,0.082,109.176
3315.1,21.569,7.745,2.557,0.082,108.856
3315.2,20.651,7.742,2.559,0.083,108.76
3315.3,20.688,7.705,2.563,0.084,108.977
3315.4,20.46,7.692,2.566,0.085,108.526
3315.5,20.577,7.715,2.568,0.085,108.116
3315.6,20.38,7.715,2.568,0.084,107.892
3315.7,19.597,7.617,2.566,0.084,107.602
3315.8,18.894,7.636,2.565,0.083,107.497
3315.9,18.535,7.946,2.564,0.084,107.789
3316.0,19.212,8.142,2.563,0.084,108.709
3316.1,18.45,8.183,2.563,0.084,110.045
3316.2,17.267,8.252,2.562,0.083,112.051
3316.3,16.048,8.207,2.56,0.082,112.897
3316.4,14.892,8.197,2.559,0.072,112.81
3316.5,13.901,8.2,2.56,0.081,110.885
3316.6,14.578,8.139,2.564,0.081,109.476
3316.7,14.929,8.132,2.57,0.081,108.246
3316.8,15.253,8.167,2.574,0.081,106.887
3316.9,16.175,8.179,2.574,0.08,105.581
3317.0,15.401,8.179,2.572,0.081,104.376
3317.1,14.426,8.096,2.569,0.075,103.635
3317.2,13.381,8.052,2.568,0.071,103.476
3317.3,11.7,8.087,2.569,0.068,103.678
3317.4,9.927,8.069,2.571,0.066,103.845
3317.5,9.431,8.001,2.573,0.065,104.387
3317.6,8.638,7.924,2.576,0.063,105.209
3317.7,8.263,7.844,2.58,0.061,105.835
3317.8,7.833,7.769,2.585,0.063,106.803
3317.9,7.326,7.743,2.59,0.063,108.094
3318.0,8.319,7.727,2.593,0.06,108.848
3318.1,8.059,7.711,2.595,0.061,109.144
3318.2,8.165,7.696,2.598,0.066,108.922
3318.3,8.592,7.692,2.6,0.067,108.951
3318.4,8.844,7.667,2.599,0.066,108.789
3318.5,9.496,7.476,2.595,0.07,108.345
3318.6,10.16,7.338,2.589,0.071,108.027
3318.7,9.578,7.311,2.584,0.073,107.497
3318.8,8.75,7.262,2.58,0.074,106.591
3318.9,7.803,7.196,2.578,0.075,105.923
3319.0,7.554,7.162,2.576,0.075,105.418
3319.1,6.493,7.031,2.576,0.075,105.162
3319.2,6.559,6.966,2.576,0.075,105.943
3319.3,7.051,6.989,2.576,0.075,106.769
3319.4,6.854,7.073,2.577,0.075,107.05
3319.5,6.48,7.242,2.578,0.076,106.999
3319.6,6.893,7.301,2.578,0.077,106.692
3319.7,7.338,7.193,2.578,0.076,105.897
3319.8,7.34,7.227,2.579,0.074,105.443
3319.9,7.466,7.341,2.579,0.07,105.304
3320.0,8.592,7.377,2.58,0.071,105.944
3320.1,8.513,7.5,2.58,0.07,106.7
3320.2,7.849,7.636,2.583,0.069,107.56
3320.3,7.961,7.721,2.589,0.067,108.711
3320.4,6.249,7.769,2.594,0.064,108.287
3320.5,5.655,7.815,2.596,0.06,106.961
3320.6,6.266,7.871,2.596,0.058,106.693
3320.7,5.893,7.964,2.596,0.056,106.549
3320.8,6.684,8.025,2.598,0.055,106.528
3320.9,6.69,8.063,2.601,0.052,107.153
3321.0,7.156,8.122,2.605,0.056,107.771
3321.1,7.699,8.175,2.607,0.057,108.387
3321.2,8.577,8.204,2.607,0.058,109.214
3321.3,9.972,8.323,2.606,0.06,110.217
3321.4,9.932,8.33,2.604,0.062,111.412
3321.5,10.591,8.29,2.603,0.063,112.356
3321.6,11.59,8.305,2.603,0.064,112.708
3321.7,12.114,8.492,2.601,0.066,112.261
3321.8,12.22,8.675,2.597,0.067,111.48
3321.9,12.67,8.77,2.592,0.066,110.438
3322.0,13.184,8.746,2.588,0.071,109.021
3322.1,14.307,8.726,2.588,0.071,108.706
3322.2,15.005,8.624,2.59,0.07,108.668
3322.3,14.534,8.494,2.595,0.066,108.792
3322.4,13.084,8.648,2.601,0.067,108.406
3322.5,13.904,8.958,2.606,0.066,107.81
3322.6,13.653,9.593,2.61,0.065,107.001
3322.7,12.438,9.972,2.609,0.064,106.055
3322.8,12.473,10.097,2.606,0.064,105.097
3322.9,12.041,10.099,2.601,0.06,104.252
3323.0,11.884,9.758,2.599,0.059,103.923
3323.1,11.366,9.645,2.599,0.059,103.856
3323.2,10.919,10.086,2.601,0.058,103.979
3323.3,11.162,10.434,2.605,0.061,104.156
3323.4,10.644,10.617,2.611,0.059,104.277
3323.5,9.531,10.729,2.617,0.056,103.842
3323.6,9.206,10.743,2.621,0.053,103.529
3323.7,8.439,10.672,2.622,0.051,103.325
3323.8,8.444,10.616,2.62,0.05,103.451
3323.9,7.473,10.605,2.617,0.051,103.843
3324.0,7.536,10.571,2.614,0.052,104.442
3324.1,7.984,10.577,2.613,0.052,104.942
3324.2,8.985,10.571,2.611,0.053,105.274
3324.3,9.677,10.496,2.609,0.052,105.448
3324.4,10.243,10.363,2.606,0.054,105.923
3324.5,10.702,10.32,2.604,0.057,106.804
3324.6,11.374,10.198,2.602,0.059,108.147
3324.7,11.507,10.104,2.6,0.062,108.079
3324.8,11.23,9.992,2.599,0.064,108.114
3324.9,12.051,9.886,2.597,0.066,108.421
3325.0,11.462,9.597,2.595,0.067,107.462
3325.1,10.776,9.457,2.593,0.067,106.37
3325.2,10.589,9.397,2.592,0.066,105.315
3325.3,9.519,9.337,2.593,0.068,104.631
3325.4,9.048,9.259,2.597,0.069,104.082
3325.5,9.474,9.197,2.599,0.066,103.677
3325.6,8.285,9.193,2.597,0.066,103.907
3325.7,7.474,9.085,2.591,0.064,104.171
3325.8,7.061,8.922,2.586,0.063,104.089
3325.9,6.947,8.759,2.583,0.062,104.248
3326.0,6.834,8.597,2.58,0.061,104.459
3326.1,6.928,8.478,2.581,0.062,104.567
3326.2,6.526,8.389,2.585,0.062,104.763
3326.3,6.279,8.374,2.592,0.063,105.034
3326.4,7.292,8.406,2.6,0.064,105.485
3326.5,7.831,8.463,2.602,0.065,105.907
3326.6,7.855,8.441,2.598,0.063,106.279
3326.7,8.35,8.308,2.591,0.064,106.417
3326.8,8.266,8.153,2.586,0.065,106.281
3326.9,8.631,8.059,2.586,0.065,105.932
3327.0,9.267,8.035,2.589,0.064,105.191
3327.1,7.642,8.129,2.589,0.063,104.407
3327.2,7.154,8.22,2.585,0.066,103.592
3327.3,7.042,8.258,2.579,0.063,102.854
3327.4,7.223,8.345,2.573,0.068,102.726
3327.5,7.281,8.403,2.572,0.066,103.188
3327.6,7.811,8.283,2.576,0.067,103.454
3327.7,7.499,8.052,2.583,0.067,104.034
3327.8,7.315,7.986,2.588,0.069,104.987
3327.9,6.404,8.052,2.586,0.07,105.605
3328.0,6.775,8.149,2.58,0.069,105.958
3328.1,7.288,8.229,2.574,0.07,105.962
3328.2,8.697,8.272,2.573,0.072,105.711
3328.3,8.803,8.319,2.575,0.073,105.38
3328.4,10.119,8.29,2.578,0.074,104.966
3328.5,10.697,8.146,2.579,0.075,104.743
3328.6,11.359,8.158,2.578,0.078,104.598
3328.7,12.467,8.312,2.576,0.075,104.544
3328.8,12.827,8.49,2.576,0.074,105.144
3328.9,13.685,8.553,2.578,0.073,105.844
3329.0,13.712,8.582,2.579,0.073,106.345
3329.1,13.538,8.648,2.58,0.074,106.682
3329.2,12.184,8.723,2.579,0.076,107.106
3329.3,12.482,8.967,2.58,0.079,108.048
3329.4,14.152,9.325,2.581,0.081,108.722
3329.5,16.355,9.214,2.583,0.082,109.535
3329.6,18.369,8.912,2.585,0.083,111.6
3329.7,20.319,8.738,2.588,0.081,111.811
3329.8,20.826,8.651,2.592,0.078,111.145
3329.9,21.042,8.43,2.596,0.072,111.423
3330.0,21.221,8.077,2.599,0.068,110.3
3330.1,20.893,8.189,2.6,0.064,108.312
3330.2,21.444,8.494,2.599,0.061,107.229
3330.3,19.707,8.599,2.6,0.058,106.303
3330.4,17.799,8.736,2.602,0.056,105.536
3330.5,15.35,9.33,2.604,0.055,105.873
3330.6,13.178,9.476,2.605,0.054,106.356
3330.7,12.907,9.722,2.604,0.055,106.983
3330.8,11.339,10.007,2.603,0.056,107.49
3330.9,10.126,9.972,2.603,0.057,108.031
3331.0,10.633,9.877,2.602,0.062,108.612
3331.1,10.533,9.767,2.601,0.061,105.468
3331.2,11.373,9.982,2.6,0.062,103.035
3331.3,11.295,10.007,2.599,0.062,102.041
3331.4,11.144,9.892,2.597,0.062,102.378
3331.5,9.728,9.852,2.594,0.061,103.401
3331.6,8.221,9.773,2.592,0.06,105.334
3331.7,7.96,9.629,2.589,0.059,108.703
3331.8,6.609,9.48,2.587,0.058,110.515
3331.9,6.116,9.406,2.587,0.058,108.249
3332.0,6.55,9.237,2.589,0.057,106.884
3332.1,7.175,9.136,2.591,0.06,105.944
3332.2,6.795,9.13,2.59,0.06,105.517
3332.3,6.783,9.215,2.589,0.061,105.545
3332.4,7.775,9.344,2.59,0.062,105.783
3332.5,9.963,9.384,2.594,0.062,106.197
3332.6,12.631,9.624,2.598,0.064,106.064
3332.7,14.697,9.772,2.602,0.067,105.648
3332.8,16.863,9.11,2.606,0.062,105.043
3332.9,19.018,8.39,2.613,0.06,104.798
3333.0,18.819,9.029,2.619,0.057,104.841
3333.1,16.995,10.176,2.624,0.055,105.534
3333.2,14.994,10.307,2.626,0.054,106.63
3333.3,13.423,10.439,2.623,0.052,107.957
3333.4,12.404,10.463,2.619,0.051,108.731
3333.5,11.725,10.45,2.616,0.051,108.148
3333.6,12.922,10.45,2.616,0.054,106.45
3333.7,13.234,10.656,2.619,0.052,105.108
3333.8,12.368,10.881,2.622,0.055,103.75
3333.9,11.36,11.186,2.622,0.058,102.379
3334.0,12.245,11.335,2.62,0.06,102.885
3334.1,12.904,11.479,2.618,0.06,103.711
3334.2,13.353,11.524,2.617,0.063,104.866
3334.3,13.779,11.491,2.616,0.063,105.954
3334.4,14.847,11.222,2.615,0.061,106.631
3334.5,14.271,11.011,2.611,0.062,106.708
3334.6,13.893,11.363,2.605,0.065,107.193
3334.7,13.807,11.447,2.598,0.07,107.609
3334.8,14.004,11.391,2.594,0.075,107.798
3334.9,13.942,11.428,2.591,0.079,108.364
3335.0,13.444,11.398,2.589,0.081,108.822
