DEPTH,GR,RT,RHOB,NPHI,DT
3416.3508,79.0671997,1.41509997,2.42000007,0.2054,79.6044006
3416.5032,79.4787979,1.43040001,2.42000007,0.20409999,77.3226013
3416.6556,79.8994979,1.45179998,2.42000007,0.20409999,76.8233032
3416.808,80.3200988,1.47309994,2.42000007,0.20399999,77.0776977
3416.9604,80.7406997,1.49450004,2.42000007,0.20399999,78.2245025
3417.1128,80.6987991,1.49769997,2.43350005,0.2009,78.8756027
3417.2652,80.4945983,1.49469995,2.4518001,0.1967,80.3781967
3417.4176,80.2903976,1.49160003,2.47009992,0.19259999,80.4224014
3417.57,80.3914031,1.47459995,2.47580003,0.19089999,81.038002
3417.7224,80.8516006,1.4411,2.46670007,0.1921,81.837799
3417.8748,81.3118972,1.40750002,2.45749998,0.19339999,80.9990005
3418.0272,81.6340026,1.37619996,2.45050001,0.19449999,83.5105972
3418.1796,81.3199996,1.3549,2.45359992,0.1948,84.0994033
3418.332,81.0061035,1.33350002,2.45659995,0.19509999,82.6233978
3418.4844,80.6921005,1.31219995,2.4597001,0.19539999,81.6241989
3418.6368,80.8132019,1.31819999,2.45729994,0.19329999,82.3905029
3418.7892,80.9839019,1.32739996,2.45420002,0.1911,83.7154006
3418.9416,81.154602,1.33650004,2.4512,0.1888,81.9982986
3419.094,81.1222,1.33249998,2.45000004,0.18809999,80.8051986
3419.2464,80.9637985,1.32029998,2.45000004,0.1884,79.1999969
3419.3988,80.8051986,1.30809998,2.45000004,0.1887,79.066101
3419.5512,81.0410003,1.30610001,2.45099997,0.18909999,78.4446029
3419.7036,82.0559997,1.32439994,2.45409989,0.18979999,76.850502
3419.856,83.0709991,1.3427,2.45709991,0.1905,76.1057968
3420.0084,84.1428985,1.36240005,2.46020007,0.19099999,75.8221969
3420.1608,86.191101,1.40499997,2.46320009,0.18979999,75.4629974
3420.3132,88.2394027,1.44770002,2.46630001,0.1886,74.8431015
3420.4656,90.2876968,1.49039995,2.46930003,0.18739999,75.2695007
3420.618,90.6556015,1.52119994,2.47000002,0.1861,76.5842971
3420.7704,90.533699,1.54869997,2.47000002,0.18479999,75.1361007
3420.9228,90.4117965,1.57609999,2.47000002,0.1835,75.0131988
3421.0752,89.5634002,1.58249998,2.46849989,0.18289999,76.4063034
3421.2276,87.9692993,1.56719994,2.46539998,0.1832,75.818901
3421.38,86.3751983,1.55200004,2.46239995,0.1835,72.9238967
3421.5324,85.4492034,1.52960002,2.46129989,0.184,73.9906997
3421.6848,86.9975967,1.48090004,2.46740007,0.18549999,76.5587005
3421.8372,88.5459976,1.43210005,2.47350001,0.18709999,76.799797
3421.9896,90.0942993,1.38329994,2.47959995,0.1886,75.8242034
3422.142,91.5149002,1.3743,2.47720003,0.1893,72.2273025
3422.2944,92.9261016,1.36819994,2.47410011,0.18989999,74.567398
3422.4468,94.3374023,1.3621,2.47110009,0.19059999,73.0618972
3422.5992,93.6436004,1.36000001,2.47199988,0.1887,72.6712036
3422.7516,91.8208999,1.36000001,2.4749999,0.18539999,73.6182022
3422.904,89.9981994,1.36000001,2.47810006,0.18219999,72.3323974
3423.0564,88.873703,1.36109995,2.48230004,0.17949999,72.0410003
3423.2088,88.9376983,1.36419999,2.48839998,0.17769999,74.3964996
3423.3612,89.0017013,1.36720001,2.49440002,0.17599999,74.4577026
3423.5136,88.9803009,1.37109994,2.50029993,0.1745,73.1496963
3423.666,88.0871963,1.38329994,2.50329995,0.17509999,73.9919967
3423.8184,87.1941986,1.39549994,2.5064001,0.17569999,75.0652008
3423.9708,86.3011016,1.40769994,2.50939989,0.1763,75.104103
3424.1232,86.8076019,1.41250002,2.50510001,0.17769999,77.5515975
3424.2756,87.6457977,1.41550004,2.49900007,0.17929999,77.2703018
3424.428,88.4840011,1.41859996,2.49289989,0.18089999,77.1731033
3424.5804,88.3846969,1.41199994,2.49,0.18099999,77.1692962
3424.7328,87.4459991,1.39670002,2.49,0.1798,76.8087005
3424.8852,86.5072021,1.3815,2.49,0.17849999,74.1771011
3425.0376,85.8330993,1.37,2.48920011,0.17769999,74.4468002
3425.19,85.9672012,1.37,2.48620009,0.1779,72.5260009
3425.3424,86.1013031,1.37,2.48320007,0.1781,70.9804992
3425.4948,86.2353973,1.37,2.48009991,0.17829999,69.8762969
3425.6472,85.9573974,1.43480002,2.48880004,0.1738,66.8892974
3425.7996,85.6648025,1.50179994,2.4979999,0.1691,69.9486999
3425.952,85.3722,1.56889998,2.5071001,0.16439999,69.1623001
3426.1044,85.2341003,1.59839999,2.50999999,0.16719999,69.1480026
3426.2568,85.1669998,1.61049997,2.50999999,0.1735,71.6056976
3426.4092,85.0999984,1.62269997,2.50999999,0.1798,73.7714996
3426.5616,85.6908035,1.6423,2.51250004,0.18279999,73.6548004
3426.714,87.2514038,1.67279994,2.51859998,0.18099999,73.4835968
3426.8664,88.8118972,1.70329999,2.52469992,0.17919999,75.5734024
3427.0188,90.0227966,1.74989998,2.52850008,0.1781,74.7734985
3427.1712,88.7488021,1.91149997,2.51629996,0.1814,79.4679031
3427.3236,87.4747009,2.07299995,2.50410008,0.18479999,77.6632003
3427.476,86.2005996,2.23460006,2.49189996,0.18809999,74.3748016
3427.6284,86.1695022,2.16499996,2.49769997,0.18289999,74.6429977
3427.7808,86.370697,2.05220007,2.50679993,0.1761,76.6604003
3427.9332,86.5718002,1.93939995,2.51600003,0.1693,76.0089035
3428.0856,87.8122024,1.86950004,2.51659989,0.1673,73.8886032
3428.238,89.8635025,1.83290004,2.51049995,0.1691,73.4826965
3428.3904,91.9148025,1.79630005,2.50440001,0.1708,74.0878982
3428.5428,93.0390014,1.75800001,2.50090003,0.17219999,75.0711975
3428.6952,91.7893981,1.71529996,2.50390005,0.17249999,76.0569
3428.8476,90.5397033,1.67270004,2.50699996,0.1727,75.2080001
3429.0,89.2900009,1.62999999,2.50999999,0.17299999,74.830101
3429.1524,87.7903976,1.66659998,2.50999999,0.1718,73.6763
3429.3048,86.290802,1.70319998,2.50999999,0.17059999,71.9052963
3429.4572,84.7911987,1.73969995,2.50999999,0.1693,74.5714035
3429.6096,84.9639968,1.73899996,2.5078001,0.1676,75.5932006
3429.762,85.7900009,1.72379994,2.50480008,0.1657,72.2173004
3429.9144,86.6160964,1.70860004,2.50169992,0.1638,73.6073989
3430.0668,86.9236984,1.7321,2.5,0.1638,73.3013992
3430.2192,86.5671005,1.80519998,2.5,0.16629999,74.0789031
3430.3716,86.2105026,1.87839996,2.5,0.16889999,73.8284988
3430.524,85.9761962,1.93659996,2.50049996,0.171,70.8485031
3430.6764,86.3968963,1.91530001,2.50349998,0.171,71.4682998
3430.8288,86.8174972,1.89400005,2.5065999,0.1711,72.9811019
3430.9812,87.2380981,1.87259995,2.50959992,0.1711,74.510498
3431.1336,85.7322006,1.89400005,2.51530003,0.16979999,74.2957
3431.286,83.9552001,1.92149996,2.52139997,0.1684,75.9437026
3431.4384,82.1782989,1.94889998,2.52749991,0.16699999,74.2499008
3431.5908,81.7124023,1.96730005,2.52819991,0.16799999,77.3557968
3431.7432,82.1361007,1.97950005,2.52509999,0.1708,78.401802
3431.8956,82.5597991,1.99160003,2.52209997,0.1735,76.8562011
3432.048,82.7789993,2.0,2.51519989,0.17659999,77.4207992
3432.2004,82.5533981,2.0,2.5,0.18039999,76.1272964
3432.3528,82.3279037,2.0,2.48469996,0.1841,77.0486984
3432.5052,82.1255035,2.00539994,2.46970009,0.1878,75.6675033
3432.6576,82.5796966,2.16389989,2.4605,0.1876,73.433197
3432.81,83.0337982,2.32240009,2.45140004,0.1875,70.0455017
3432.9624,83.4879989,2.48090004,2.44230008,0.18729999,70.6501007
3433.1148,84.9293975,2.54299998,2.43770003,0.18989999,69.9625015
3433.2672,86.6941986,2.57340002,2.43470001,0.19329999,67.9123001
3433.4196,88.4589996,2.60389995,2.43160009,0.1967,63.2145004
3433.572,89.2201004,2.59120011,2.43140006,0.1982,60.7260017
3433.7244,88.8603973,2.5302,2.43449997,0.1976,62.6800003
3433.8768,88.5007019,2.46930003,2.4375,0.19689999,64.8388977
3434.0292,88.5311965,2.42529988,2.44120001,0.1956,65.518898
3434.1816,90.2076034,2.45269989,2.44729995,0.1914,68.9589004
3434.334,91.8840026,2.48009991,2.45339989,0.18709999,71.5912017
3434.4864,93.5604019,2.50760006,2.45950007,0.18289999,70.9757003
3434.6388,94.2152023,2.33789992,2.46000003,0.18389999,74.5530014
3434.7912,94.7699966,2.14890003,2.46000003,0.18539999,78.9468994
3434.9436,95.3246994,1.95990002,2.46000003,0.1868,79.5953979
3435.096,96.2921981,1.80359995,2.45420002,0.19089999,80.3944015
3435.2484,97.5022964,1.66639995,2.44510006,0.1964,79.4641036
3435.4008,98.7123031,1.52929997,2.4360001,0.202,81.9673004
3435.5532,99.3180007,1.43149995,2.43429994,0.20409999,79.8490982
3435.7056,98.7968978,1.40709996,2.44639992,0.19959999,79.6119003
3435.858,98.2755966,1.38269996,2.45860004,0.19519999,79.4332962
3436.0104,97.8623962,1.36269998,2.47040009,0.19099999,79.7782974
3436.1628,98.9231033,1.4023,2.47650003,0.18999999,79.7750015
3436.3152,99.9838027,1.44200003,2.48259997,0.18899999,75.2929992
3436.4676,101.044502,1.48160004,2.48869991,0.1879,69.9119033
3436.62,101.1884,1.49720001,2.49,0.19099999,68.3676986
3436.7724,101.0848,1.50629997,2.49,0.19529999,69.5466003
3436.9248,100.981101,1.51549994,2.49,0.19949999,66.7861022
3437.0772,99.9557037,1.55239999,2.49769997,0.19539999,68.8225021
3437.2296,98.032402,1.6164,2.51300001,0.1832,72.9904022
3437.382,96.1091995,1.68040001,2.52819991,0.171,72.3230972
3437.5344,95.6560974,1.77610003,2.53929996,0.16279999,73.8811035
3437.6868,100.246398,1.98029994,2.53629994,0.1683,75.2415008
3437.8392,104.8367,2.18449997,2.53320002,0.1738,77.0277023
3437.9916,109.427001,2.3887,2.5302,0.17929999,75.4969024
3438.144,110.388496,2.42300009,2.52139997,0.1841,74.225502
3438.2964,111.138298,2.44740009,2.51220011,0.18889999,73.8435974
3438.4488,111.888099,2.47180008,2.50309991,0.1937,75.4121017
3438.6012,110.692802,2.43339991,2.50200009,0.19149999,75.8051986
3438.7536,108.513496,2.36330008,2.50510001,0.1858,75.1207962
3438.906,106.334197,2.29320001,2.50810003,0.18,77.3884963
3439.0584,104.689796,2.1868999,2.5065,0.17569999,80.9539031
3439.2108,103.906501,2.0223,2.49740004,0.1735,81.3911972
3439.3632,103.123199,1.85769999,2.48819994,0.17129999,76.3290023
3439.5156,102.370101,1.70720005,2.4841001,0.1693,79.3561019
3439.668,101.8824,1.67980003,2.52369999,0.16869999,85.2192993
3439.8204,101.394699,1.6523,2.56329989,0.16799999,84.1560974
3439.9728,100.906997,1.62489998,2.60290002,0.1673,84.6424026
3440.1252,104.020103,1.61749994,2.61249995,0.1684,82.7314987
3440.2776,107.915496,1.61440002,2.6156001,0.16979999,83.0227966
3440.43,111.810798,1.6114,2.61859989,0.1712,80.2369995
3440.5824,114.156997,1.54079997,2.592,0.18129999,84.5445022
3440.7348,115.187202,1.41279995,2.54019999,0.19879999,86.9438018
3440.8872,116.217498,1.28480005,2.48839998,0.21629999,86.645401
3441.0396,113.5578,1.15040004,2.44370007,0.2293,82.7809982
3441.192,100.387397,0.99800002,2.41930007,0.2298,80.7633972
3441.3444,87.2169036,0.8456,2.39490008,0.23029999,88.7454986
3441.4968,74.0465011,0.69319999,2.37050008,0.2308,80.5759963
3441.6492,72.3824005,0.69599997,2.36999988,0.2248,83.6668014
3441.8016,70.9651031,0.70209997,2.36999988,0.2186,84.290802
3441.954,69.5477981,0.70819997,2.36999988,0.2125,86.4210968
3442.1064,68.6731033,0.71640002,2.36789989,0.2099,91.5304031
3442.2588,68.0329971,0.72549998,2.36479997,0.209,81.6884002
3442.4112,67.3929977,0.73470002,2.36179995,0.2081,78.2525024
3442.5636,66.7680969,0.75139999,2.36129999,0.20739999,78.3392028
3442.716,66.1645965,0.77890002,2.36430001,0.2072,
3442.8684,65.5610961,0.80629998,2.36739993,0.2071,
3443.0208,64.8490982,0.83209997,2.36960005,0.20659999,
3443.1732,63.4500007,0.84729999,2.3664999,0.20479999,
3443.3256,62.0509986,0.86260002,2.36350011,0.2029,
3443.478,60.6520004,0.87779998,2.36039996,0.201,
3443.6304,61.5871009,0.91649997,2.35999989,0.201,
3443.7828,62.9160003,0.95920002,2.35999989,0.20129999,
3443.9352,64.2449035,1.00189995,2.35999989,0.2016,
3444.0876,64.4805984,1.00600004,2.35820007,0.20139999,
3444.24,63.9076004,0.98159998,2.35520005,0.2009,
3444.3924,63.3345985,0.95719999,2.35220003,0.20039999,
3444.5448,62.6916999,0.93190002,2.35360002,0.19969999,
3444.6972,61.8809013,0.9045,2.3657999,0.19879999,
3444.8496,61.0700988,0.87709999,2.37800002,0.19789999,
3445.002,60.2653007,0.84979999,2.38989996,0.19699999,
3445.1544,59.9056015,0.83459997,2.38380002,0.19949999,
3445.3068,59.5460014,0.81929999,2.37770009,0.202,
3445.4592,59.1862983,0.80409997,2.37159991,0.2044,
3445.6116,59.7708015,0.79110002,2.36779999,0.2063,
3445.764,60.7004013,0.77890002,2.36470007,0.2081,
3445.9164,61.630001,0.76670002,2.36170005,0.2098,
3446.0688,61.8922996,0.77100002,2.36279988,0.20929999,
3446.2212,61.3437004,0.79540002,2.36879992,0.2063,
3446.3736,60.7949981,0.81980001,2.3749001,0.20329999,
3446.526,60.3535003,0.84210002,2.38260006,0.20029999,
3446.6784,60.4328002,0.85430002,2.39779996,0.1973,
3446.8308,60.512001,0.86650002,2.4131,0.19439999,
3446.9832,60.5913009,0.87870001,2.4282999,0.1914,
3447.1356,59.6344985,0.8664,2.43810009,0.19239999,
3447.288,58.5494003,0.85119998,2.44729995,0.1939,
3447.4404,57.4644012,0.83600002,2.45639991,0.19539999,
3447.5928,57.4519996,0.82810002,2.46000003,0.19329999,
3447.7452,58.1287002,0.8251,2.46000003,0.18889999,
3447.8976,58.8053016,0.82200002,2.46000003,0.18449999,
3448.05,59.5099983,0.81400001,2.45900011,0.1817,
3448.2024,60.2719993,0.79570001,2.45600008,0.1824,
3448.3548,61.0340003,0.77740001,2.45289993,0.1831,
3448.5072,61.8194999,0.76230001,2.44840002,0.1843,
3448.6596,63.0783004,0.8111,2.41490006,0.1972,
3448.812,64.3370971,0.85979998,2.3814001,0.20999999,
3448.9644,65.5959014,0.90859997,2.34780001,0.2229,
3449.1168,65.3504028,0.91769999,2.33769989,0.22699999,
3449.2692,64.6463012,0.91460001,2.33459997,0.2284,
3449.4216,63.9421997,0.91159999,2.33159995,0.2298,
3449.574,63.5444984,0.89079999,2.33150005,0.22859999,
3449.7264,63.4712982,0.85110002,2.33450007,0.2246,
3449.8788,63.3982009,0.81150001,2.33759999,0.22069999,
3450.0312,63.2613983,0.77189999,2.34120011,0.2178,
3450.1836,62.8773002,0.73229998,2.34730005,0.2192,
3450.336,62.4933013,0.69260001,2.35339999,0.22059999,
3450.4884,62.1091995,0.65299999,2.35949993,0.222,
3450.6408,62.7756004,0.65839999,2.35439991,0.22529999,
3450.7932,63.5284004,0.66759997,2.34829998,0.22869999,
3450.9456,64.2813034,0.67669999,2.34220004,0.23219999,
3451.098,65.2457962,0.66430002,2.33999991,0.2308,
3451.2504,66.3277969,0.63990002,2.33999991,0.2266,
3451.4028,67.4098968,0.61559998,2.33999991,0.22249999,
3451.5552,67.75,0.60549998,2.34220004,0.22229999,
3451.7076,66.7837982,0.62080001,2.34829998,0.2289,
3451.86,65.8175964,0.63599997,2.35439991,0.23549999,
3452.0124,65.0222015,0.6498,2.3598001,0.2413,
3452.1648,66.1560974,0.64670002,2.35669994,0.2387,
3452.3172,67.2900009,0.6437,2.35369992,0.2361,
3452.4696,68.4237976,0.64060002,2.3506,0.2335,
3452.622,66.9834976,0.63270002,2.34509992,0.23219999,
3452.7744,64.9017028,0.62349998,2.33899998,0.23119999,
3452.9268,62.8199005,0.61440002,2.33290004,0.23019999,
3453.0792,62.2857017,0.6132,2.33159995,0.2317,
3453.2316,63.1818008,0.6193,2.33459997,0.23569999,
3453.384,64.0779037,0.6254,2.33769989,0.2396,
3453.5364,64.9318008,0.62929999,2.34069991,0.24169999,
3453.6888,65.6511001,0.62620002,2.34380006,0.2378,
3453.8412,66.3704986,0.62319999,2.34680008,0.23399999,
3453.9936,67.0897979,0.62010002,2.3499,0.23019999,
3454.146,66.7638015,0.63169997,2.35290002,0.2291,
3454.2984,66.3918991,0.64389997,2.35599994,0.2281,
3454.4508,66.0201034,0.65609997,2.35899996,0.2272,
3454.6032,65.2064971,0.65380001,2.35999989,0.2273,
3454.7556,64.1824035,0.64469999,2.35999989,0.22789999,
3454.908,63.1581993,0.63550001,2.35999989,0.22849999,
3455.0604,62.2379989,0.62519997,2.35640001,0.2293,
3455.2128,61.4760017,0.61299997,2.34719991,0.23029999,
3455.3652,60.7140007,0.60079997,2.33809995,0.23119999,
3455.5176,59.9734992,0.58929997,2.32929992,0.23219999,
3455.67,59.3973999,0.58319997,2.32319998,0.2328,
3455.8224,58.8213005,0.57709997,2.31710004,0.2335,
3455.9748,58.2453002,0.57099997,2.3110001,0.23409999,
3456.1272,58.4552993,0.57249999,2.31509995,0.23639999,
3456.2796,58.8209991,0.57560002,2.32119989,0.23909999,
3456.432,59.186798,0.57859998,2.32730007,0.24179999,
3456.5844,59.3195991,0.58170002,2.33340001,0.24099999,
3456.7368,59.264801,0.58469998,2.33949995,0.23739999,
3456.8892,59.2098999,0.58780002,2.34559988,0.2337,
3457.0416,59.3464012,0.59079998,2.3499999,0.2317,
3457.194,59.9925994,0.59390002,2.3499999,0.2337,
3457.3464,60.6386985,0.59689998,2.3499999,0.23569999,
3457.4988,61.2849006,0.60000002,2.3499999,0.2378,
3457.6512,62.6206016,0.59399998,2.34089994,0.2344,
3457.8036,63.9617004,0.58789998,2.33179998,0.2309,
3457.956,65.302803,0.58179998,2.32259988,0.2275,
3458.1084,64.3805007,0.57349997,2.32220005,0.22709999,
3458.2608,62.5395011,0.56440001,2.32520008,0.228,
3458.4132,60.6986007,0.55519998,2.32829999,0.22879999,
3458.5656,59.6408004,0.54079997,2.32870006,0.23,
3458.718,59.6194992,0.51950001,2.3255999,0.2318,
3458.8704,59.5980987,0.49810001,2.32259988,0.2335,
3459.0228,59.9059982,0.48050001,2.32139992,0.2344,
3459.1752,62.0853996,0.4835,2.33049988,0.23039999,
3459.3276,64.2647018,0.48660001,2.33969998,0.2264,
3459.48,66.4440002,0.4896,2.34879994,0.22229999,
3459.6324,66.9365005,0.52969998,2.36849999,0.2141,
3459.7848,67.1743011,0.57539999,2.38989996,0.2053,
3459.9372,67.4120025,0.62120002,2.41120004,0.1964,
3460.0896,67.0297012,0.89450001,2.45760011,0.1826,
3460.242,66.2128982,1.32729995,2.5216,0.16529999,
3460.3944,65.3960037,1.7601,2.58559989,0.148,
3460.5468,64.7701034,2.10960006,2.6243999,0.13719999,
3460.6992,64.5749969,2.27119994,2.60610008,0.1409,
3460.8516,64.3799972,2.43269991,2.58780002,0.1446,
3461.004,64.3079986,2.57369995,2.56780004,0.1491,
3461.1564,68.8038024,1.9519,2.48550009,0.18129999,
3461.3088,73.2995986,1.33010005,2.40319991,0.2134,
3461.4612,77.7954025,0.70829999,2.32100009,0.24549999,
3461.6136,77.4517974,0.54320001,2.29999995,0.25260001,
3461.766,75.4553985,0.53399997,2.29999995,0.2511,
3461.9184,73.4589996,0.52490001,2.29999995,0.24959999,
3462.0708,72.8444976,0.52710002,2.30279994,0.2492,
3462.2232,73.8228988,0.54229998,2.30890011,0.2502,
3462.3756,74.8013992,0.55760002,2.31500005,0.2511,
3462.528,75.6492996,0.56660002,2.32170009,0.252,
3462.6804,75.9175033,0.54839998,2.33080005,0.25249999,
3462.8328,76.1856994,0.53009998,2.33999991,0.2531,
3462.9852,76.4540023,0.51179999,2.34910011,0.2536,
3463.1376,75.7231979,0.50449997,2.34170007,0.25510001,
3463.29,74.8850021,0.4984,2.33260011,0.2567,
3463.4424,74.0467987,0.4923,2.32349991,0.2583,
3463.5948,73.6807022,0.48429998,2.31809997,0.25780001,
3463.7472,73.6015014,0.47519999,2.31509995,0.25609999,
3463.8996,73.5222015,0.46599999,2.31200003,0.25440001,
3464.052,73.1548995,0.45789998,2.30480003,0.25319999,
3464.2044,72.2313003,0.45179998,2.28959989,0.25299999,
3464.3568,71.3078002,0.44569998,2.27430009,0.25279998,
3464.5092,70.4852981,0.43939998,2.25999999,0.25279998,
3464.6616,71.2350997,0.43029999,2.25999999,0.25600001,
3464.814,71.9849014,0.4212,2.25999999,0.2592,
3464.9664,72.734703,0.412,2.25999999,0.2624,
3465.1188,72.9428024,0.41479998,2.26710009,0.2585,
3465.2712,72.9975967,0.4208,2.27629995,0.25260001,
3465.4236,73.0524978,0.42689999,2.28539991,0.2467,
3465.576,72.6194992,0.43149998,2.28999996,0.24369999,
3465.7284,71.6958999,0.43459999,2.28999996,0.24339999,
3465.8808,70.7723007,0.43759998,2.28999996,0.2431,
3466.0332,70.9484024,0.4413,2.28999996,0.2431,
3466.1856,75.0723037,0.4474,2.28999996,0.2439,
3466.338,79.1962966,0.4535,2.28999996,0.24469999,
3466.4904,83.320198,0.4596,2.28999996,0.24549999,
3466.6428,85.367897,0.4828,2.28999996,0.24889999,
3466.7952,87.2759017,0.5072,2.28999996,0.25240001,
3466.9476,89.1839981,0.53159999,2.28999996,0.25600001,
3467.1,88.0459976,0.54000002,2.28999996,0.2574,
3467.2524,85.3118972,0.54000002,2.28999996,0.25780001,
3467.4048,82.5779037,0.54000002,2.28999996,0.2581,
3467.5572,79.8986968,0.54110002,2.29570007,0.25870001,
3467.7096,77.310997,0.5442,2.3110001,0.2597,
3467.862,74.7231979,0.54720002,2.3262,0.26069998,
3468.0144,72.3702011,0.55089998,2.33800005,0.26129999,
3468.1668,72.2666015,0.56,2.31660008,0.2576,
3468.3192,72.1629028,0.56919997,2.2953,0.254,
3468.4716,72.0593032,0.57829999,2.27399992,0.2504,
3468.624,72.8013992,0.60229998,2.27500009,0.24799999,
3468.7764,73.7370986,0.62980002,2.28110003,0.246,
3468.9288,74.6727981,0.65719997,2.28719997,0.244,
3469.0812,76.4336013,0.68300002,2.29809999,0.2423,
3469.2336,78.9177017,0.70740002,2.31340003,0.24089999,
3469.386,81.401802,0.73180001,2.32859992,0.2396,
3469.5384,83.2562026,0.74769997,2.34459996,0.23639999,
3469.6908,83.2408981,0.73860001,2.36290001,0.22789999,
3469.8432,83.2257003,0.72939997,2.38120007,0.2194,
3469.9956,83.2104034,0.72030001,2.39949989,0.2108,
3470.148,82.9466018,0.74370002,2.40300011,0.2134,
3470.3004,82.6753005,0.76810002,2.40599989,0.21639999,
3470.4528,82.4039993,0.7924,2.40910005,0.2193,
3470.6052,83.828598,0.8021,2.41210007,0.21979999,
3470.7576,86.0139999,0.80519998,2.41519999,0.2193,
3470.91,88.1994018,0.8082,2.41820001,0.2187,
3471.0624,89.9591979,0.81,2.42000007,0.2178,
3471.2148,91.1053009,0.81,2.42000007,0.21639999,
3471.3672,92.2512969,0.81,2.42000007,0.215,
3471.5196,93.4592971,0.80489999,2.42000007,0.2141,
3471.672,95.0869979,0.76529997,2.42000007,0.21639999,
3471.8244,96.7145996,0.72570002,2.42000007,0.21879999,
3471.9768,98.3422012,0.68599998,2.42000007,0.2211,
3472.1292,98.6081008,0.67479997,2.3966999,0.2248,
3472.2816,98.6294021,0.66869997,2.36929988,0.22869999,
3472.434,98.6508026,0.66259998,2.34190011,0.2326,
3472.5864,98.5960998,0.67729997,2.32649993,0.23479999,
3472.7388,98.4832992,0.70779997,2.32039999,0.23569999,
3472.8912,98.3704986,0.7382,2.31439995,0.23659999,
3473.0436,98.632698,0.76169997,2.31349992,0.23759999,
3473.196,99.8305969,0.76779997,2.32570004,0.23849999,
3473.3484,101.028396,0.77389997,2.33789992,0.23939999,
3473.5008,102.204597,0.77990001,2.3499999,0.24029999,
3473.6532,99.2631988,0.76469999,2.34080004,0.2413,
3473.8056,96.3218994,0.74940001,2.33170008,0.2423,
3473.958,93.3805999,0.7342,2.32249999,0.2432,
3474.1104,94.3805999,0.73439997,2.32220005,0.24099999,
3474.2628,96.879898,0.74049997,2.32529997,0.23759999,
3474.4152,99.3793029,0.74659997,2.32829999,0.23409999,
3474.5676,100.715896,0.74730002,2.33270001,0.231,
3474.72,100.594001,0.74119997,2.33879995,0.2282,
3474.8724,100.472099,0.73509997,2.34489989,0.2255,
3475.0248,99.8199005,0.72750002,2.34899997,0.22439999,
3475.1772,96.4396972,0.7123,2.34290003,0.23149999,
3475.3296,93.0595016,0.69700002,2.33680009,0.2387,
3475.482,89.6791992,0.6818,2.33069992,0.2459,
3475.6344,88.4117965,0.68,2.33270001,0.24109999,
3475.7868,87.4272994,0.68,2.33570003,0.23469999,
3475.9392,86.4428024,0.68,2.33879995,0.2283,
3476.0916,87.2261962,0.69099998,2.33999991,0.22959999,
3476.244,89.1829986,0.70929998,2.33999991,0.23589999,
3476.3964,91.139801,0.72759997,2.33999991,0.2421,
3476.5488,92.2640991,0.74099999,2.33999991,0.24539999,
3476.7012,91.620903,0.74400001,2.33999991,0.2423,
3476.8536,90.9777984,0.74709999,2.33999991,0.23929999,
3477.006,90.2910003,0.75120002,2.33979988,0.23649999,
3477.1584,88.5383987,0.78170001,2.33369994,0.2425,
3477.3108,86.7857971,0.8122,2.3276,0.2484,
3477.4632,85.0332031,0.84259998,2.32150006,0.25440001,
3477.6156,85.5671997,0.86159998,2.32920002,0.2513,
3477.768,86.8290023,0.8768,2.3413999,0.24529999,
3477.9204,88.0908966,0.89200001,2.35360002,0.23939999,
3478.0728,89.1430969,0.90439999,2.36150002,0.23649999,
3478.2252,89.9661026,0.91350001,2.36450004,0.237,
3478.3776,90.7890014,0.92269998,2.36759996,0.23739999,
3478.53,91.1943969,0.9336,2.36940002,0.2371,
3478.6824,89.8960037,0.9519,2.3664,0.23379999,
3478.8348,88.5975036,0.9702,2.36330008,0.23039999,
3478.9872,87.2991027,0.98849999,2.36030006,0.22699999,
3479.1396,86.0675964,1.0654,2.36840009,0.22509999,
3479.292,84.8423004,1.14769995,2.37750005,0.22329999,
3479.4444,83.6169967,1.23000001,2.38669991,0.22149999,
3479.5968,82.6415023,1.28519999,2.39969992,0.2151,
3479.7492,81.8094024,1.32480001,2.41490006,0.2062,
3479.9016,80.9773025,1.36440002,2.43020009,0.1973,
3480.054,80.639801,1.4289,2.4368,0.19239999,
3480.2064,81.2036972,1.53859996,2.4275999,0.1948,
3480.3588,81.767601,1.64830005,2.41849994,0.1972,
3480.5112,82.1925964,1.73539996,2.40869998,0.1999,
3480.6636,80.8666992,1.53729999,2.39039993,0.2069,
3480.816,79.540802,1.33920001,2.37210011,0.21379999,
3480.9684,78.2148971,1.14110004,2.35380005,0.22079999,
3481.1208,78.8991012,1.16519999,2.34030008,0.22609999,
3481.2732,80.1091995,1.24749994,2.32809996,0.2309,
3481.4256,81.3192977,1.3298,2.31599998,0.23579999,
3481.578,81.3967971,1.57589995,2.30839991,0.2397,
3481.7304,80.3939971,1.97829997,2.30539989,0.2425,
3481.8828,79.3911972,2.38059997,2.30229997,0.24529999,
3482.0352,78.3187026,2.57450008,2.30069994,0.24619999,
3482.1876,77.0140991,2.07470011,2.3038001,0.2405,
3482.34,75.7096023,1.57480001,2.30679988,0.23489999,
3482.4924,74.4050979,1.07490003,2.3097999,0.2292,
3482.6448,73.7898025,0.91100001,2.31579995,0.2266,
3482.7972,73.2106018,0.76469999,2.32189989,0.22409999,
3482.9496,72.6315002,0.61839997,2.32800006,0.22159999,
3483.102,72.4828033,0.6128,2.34019994,0.2177,
3483.2544,72.5468978,0.67680001,2.35540008,0.2132,
